KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.188,28500,52.106,1.310,19459,3.600,19,2013,12,Nada
1.300,19500,52.106,1.238,12580,0.971,13,2014,1,Medio
1.429,15000,52.106,0.909,7105,0.638,10,2014,2,Medio
1.333,12000,52.106,1.000,6253,0.857,8,2014,3,Medio
1.375,16500,52.106,2.444,21016,0.387,11,2014,4,Medio
1.750,31500,42.439,3.231,43190,0.517,21,2014,5,Medio
1.375,16500,37.606,0.759,4707,0.600,11,2014,6,Medio
1.333,24000,37.606,1.231,11108,1.465,16,2014,7,Poco
1.250,22500,37.606,0.968,8188,0.313,15,2014,8,Medio
1.000,6000,37.606,0.167,376,1.857,4,2014,9,Poco
1.800,13500,37.606,0.514,2611,1.886,9,2014,10,Poco
1.000,1500,37.606,0.080,45,1.393,1,2014,11,Poco
1.000,6000,37.606,0.250,564,2.571,4,2014,12,Poco
1.400,31500,37.606,0.977,11570,4.286,21,2015,1,Nada
1.375,16500,37.606,0.629,3900,2.654,11,2015,2,Poco
1.167,10500,37.606,0.824,3252,1.000,7,2015,3,Poco
1.333,6000,36.819,0.444,982,0.385,4,2015,4,Medio
1.000,10500,34.460,0.452,1634,1.773,7,2015,5,Poco
1.333,24000,34.460,1.600,13232,3.000,16,2015,6,Poco
1.000,7500,32.223,0.435,1051,0.222,5,2015,7,Medio
1.000,13500,30.732,0.545,2263,2.250,9,2015,8,Poco
1.250,9000,42.277,0.526,2003,1.200,5,2015,9,Poco
1.750,14000,43.607,0.737,4498,1.105,7,2015,10,Poco
1.500,6000,32.500,0.182,355,1.714,3,2015,11,Poco
1.125,18000,32.500,0.400,2340,4.200,9,2015,12,Nada
1.100,22000,32.500,0.595,4251,3.789,11,2016,1,Nada
1.556,28000,32.221,1.167,10525,1.696,14,2016,2,Poco
2.556,46000,30.545,4.182,58758,0.971,23,2016,3,Mucho
1.000,4000,30.545,0.400,489,0.000,2,2016,4,Medio
1.000,12000,30.545,0.462,1692,0.769,6,2016,5,Medio
1.667,10000,34.019,0.370,1260,1.548,5,2016,6,Poco
1.286,18000,32.475,0.750,4384,2.538,9,2016,7,Poco
1.200,12000,30.545,0.600,2199,1.950,6,2016,8,Poco
1.600,16000,30.545,0.889,4344,1.050,8,2016,9,Poco
