KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.054,936000,36.365,3.205,1091055,0.334,234,2014,2,Medio
1.308,952000,36.365,3.449,1194107,0.328,238,2014,3,Medio
1.077,784000,36.365,6.323,1802555,0.268,196,2014,4,Medio
1.051,656000,36.365,5.559,1326186,0.246,164,2014,6,Medio
1.021,764000,36.364,5.877,1632754,0.044,191,2014,7,Medio
1.060,848000,36.365,2.986,920772,0.315,212,2014,8,Medio
1.056,824000,36.365,2.040,611155,0.450,206,2014,9,Medio
1.069,872000,36.365,2.096,664689,0.576,218,2014,10,Medio
1.059,932000,36.365,1.871,634280,0.429,233,2014,11,Medio
1.075,1256000,36.364,1.926,879851,0.721,314,2014,12,Mucho
1.257,1136000,36.365,3.302,1364193,0.659,284,2015,1,Mucho
1.139,952000,33.003,21.636,6797873,0.014,238,2015,2,Medio
1.070,676000,27.273,3.159,582386,0.065,169,2015,3,Mucho
1.077,728000,27.273,1.625,322638,0.386,182,2015,4,Medio
1.185,796000,27.273,2.223,482696,0.688,199,2015,5,Medio
1.042,500000,27.273,1.613,219943,0.240,125,2015,6,Medio
1.047,628000,27.273,1.578,270249,0.658,157,2015,7,Medio
1.132,688000,27.271,1.404,263438,0.549,172,2015,8,Medio
1.053,480000,27.271,1.237,161938,1.037,120,2015,9,Poco
1.043,672000,27.272,2.507,459544,0.247,168,2015,10,Medio
1.051,572000,27.273,1.673,260912,0.633,143,2015,11,Medio
1.886,1124000,27.273,5.302,1625301,0.515,281,2015,12,Mucho
1.099,1156000,27.273,4.412,1391055,0.162,289,2016,1,Mucho
1.094,932000,27.273,3.214,816888,0.417,233,2016,2,Mucho
1.121,592000,27.273,2.643,426702,0.172,148,2016,3,Medio
1.121,892000,27.272,3.717,904146,0.296,223,2016,4,Mucho
1.132,616000,27.271,4.000,671952,0.268,154,2016,5,Medio
1.090,728000,27.271,6.276,1245953,0.131,182,2016,6,Mucho
1.139,984000,27.271,6.474,1737181,0.188,246,2016,7,Mucho
1.200,888000,27.271,3.415,827083,0.211,222,2016,8,Mucho
1.079,544000,27.271,1.766,262027,0.411,136,2016,9,Medio
