KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.235,63000,28.182,1.135,20154,5.800,21,2013,12,Nada
1.556,84000,28.442,1.474,35208,0.667,28,2014,1,Medio
1.579,90000,28.444,0.750,19200,1.406,30,2014,2,Poco
1.389,75000,28.182,0.476,10065,1.899,25,2014,3,Poco
1.333,96000,28.182,0.821,22199,1.988,32,2014,4,Poco
1.133,51000,28.574,0.493,7181,0.793,17,2014,5,Medio
1.611,87000,28.662,0.699,17425,1.865,29,2014,6,Poco
1.909,63000,28.182,0.575,10215,1.423,21,2014,7,Poco
1.611,87000,28.182,0.795,19480,1.612,29,2014,8,Poco
1.350,81000,28.182,0.701,16009,1.405,27,2014,9,Poco
1.300,78000,28.182,0.703,15447,1.558,26,2014,10,Poco
1.263,72000,28.182,0.889,18036,1.244,24,2014,11,Poco
1.400,105000,28.182,0.933,27618,0.779,35,2014,12,Medio
1.378,153000,28.182,1.291,55672,1.941,51,2015,1,Medio
1.171,123000,28.182,1.439,49867,0.655,41,2015,2,Medio
1.486,165000,28.182,1.803,83852,0.780,55,2015,3,Mucho
1.333,96000,28.220,0.865,23430,0.571,32,2015,4,Medio
1.393,117000,28.788,0.940,31653,1.078,39,2015,5,Poco
1.682,111000,28.788,1.104,35293,0.881,37,2015,6,Medio
1.938,93000,28.182,1.051,27542,0.833,31,2015,7,Medio
1.765,90000,28.182,0.769,19510,0.813,30,2015,8,Medio
1.455,48000,28.182,0.390,5279,1.500,16,2015,9,Poco
1.316,93000,27.302,0.617,15673,1.286,25,2015,10,Poco
1.533,92000,27.045,0.495,12307,2.028,23,2015,11,Poco
1.370,148000,27.955,0.718,29724,2.109,37,2015,12,Medio
1.344,172000,27.341,0.915,43025,2.047,43,2016,1,Medio
2.000,64000,27.045,0.333,5770,1.049,16,2016,2,Poco
1.714,96000,27.045,0.414,10744,1.875,24,2016,3,Poco
2.133,128000,27.415,0.640,22458,2.024,32,2016,4,Poco
1.923,100000,27.300,0.602,16446,1.833,25,2016,5,Poco
2.200,44000,27.045,0.204,2424,1.444,11,2016,6,Poco
1.765,120000,27.045,0.556,18030,3.044,30,2016,7,Nada
2.111,76000,27.045,0.551,11320,1.773,19,2016,8,Poco
2.167,104000,27.045,0.963,27086,1.500,26,2016,9,Poco
