KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,18400,38.379,2.000,14124,1.875,8,2013,12,Poco
1.000,20700,38.379,2.571,20429,0.563,9,2014,1,Medio
1.000,11500,38.379,0.909,4012,0.480,5,2014,2,Medio
1.000,6900,38.379,0.750,1986,0.955,3,2014,3,Medio
1.000,9200,38.379,1.600,5649,0.176,4,2014,4,Medio
1.000,11500,38.379,1.111,4904,1.000,5,2014,5,Poco
0.000,0,0.000,0.000,0,1.250,0,2014,6,Nada
1.000,2300,38.458,0.154,136,1.667,1,2014,7,Poco
1.000,6900,38.458,0.462,1225,4.000,3,2014,8,Nada
0.000,0,0.000,0.000,0,3.750,0,2014,9,Nada
1.000,13800,38.458,0.600,3184,9.750,6,2014,10,Nada
1.000,9200,38.458,0.533,1887,2.333,4,2014,11,Poco
1.000,18400,38.458,1.143,8087,2.400,8,2014,12,Poco
1.000,32200,38.458,2.000,24767,1.000,14,2015,1,Medio
1.083,29900,38.458,2.000,22998,0.923,13,2015,2,Mucho
1.125,20700,38.327,1.500,11900,0.429,9,2015,3,Medio
1.000,9200,37.273,0.571,1959,0.583,4,2015,4,Medio
1.000,6900,37.273,0.545,1403,0.808,3,2015,5,Medio
1.000,2300,37.273,0.167,143,0.750,1,2015,6,Medio
1.000,4600,30.277,0.286,398,3.000,2,2015,7,Nada
1.000,9200,30.277,1.143,3183,3.000,4,2015,8,Poco
1.000,11500,20.751,1.250,2983,0.429,5,2015,9,Medio
1.000,13800,20.751,0.800,2291,1.909,6,2015,10,Poco
1.000,11500,20.751,0.625,1491,1.600,5,2015,11,Poco
1.400,32200,20.751,3.111,20788,1.500,14,2015,12,Medio
1.143,18400,20.751,2.667,10182,0.120,8,2016,1,Medio
1.000,25300,18.358,1.833,8515,0.556,11,2016,2,Medio
1.111,24400,22.541,1.111,6111,0.636,10,2016,3,Medio
1.143,24000,62.182,0.842,12567,1.138,8,2016,4,Poco
1.333,12000,62.182,0.500,3731,0.828,4,2016,5,Medio
1.000,18000,62.182,0.667,7462,1.091,6,2016,6,Poco
1.000,6000,62.182,0.222,829,1.667,2,2016,7,Poco
1.000,12000,62.182,0.444,3316,2.000,4,2016,8,Poco
1.000,21000,62.182,0.824,10754,2.500,7,2016,9,Poco
