KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.156,74000,32.538,6.435,154937,1.533,74,2013,12,Poco
1.111,60000,32.538,6.667,130152,0.263,60,2014,2,Medio
1.083,65000,32.538,5.200,109978,0.048,65,2014,3,Medio
1.129,70000,32.538,6.364,144941,0.373,70,2014,4,Medio
1.027,75000,32.592,1.429,34920,0.000,75,2014,5,Medio
1.125,108000,32.621,1.241,43735,1.500,108,2014,6,Poco
1.182,130000,32.621,3.250,137825,0.818,130,2014,7,Medio
1.155,97000,32.621,2.812,88966,0.105,97,2014,8,Medio
1.218,106000,32.621,1.631,56390,0.519,106,2014,9,Medio
1.124,100000,32.621,1.212,39541,0.649,100,2014,10,Medio
1.081,93000,32.621,2.000,60675,0.921,93,2014,11,Medio
1.065,82000,32.621,1.673,44764,0.000,82,2014,12,Medio
1.093,59000,32.621,0.638,12276,1.069,59,2015,1,Poco
1.146,55000,32.621,0.611,10964,1.115,55,2015,2,Poco
1.111,70000,32.621,0.854,19493,1.423,70,2015,3,Poco
1.150,115000,32.604,2.644,99125,1.158,115,2015,4,Poco
1.228,124000,32.598,6.200,250617,0.200,124,2015,5,Medio
1.188,114000,32.425,2.000,73930,0.233,114,2015,6,Medio
1.178,119000,31.894,1.408,53450,0.765,119,2015,7,Medio
1.100,110000,31.894,2.200,77183,0.664,110,2015,8,Medio
1.184,103000,31.894,4.383,143984,0.184,103,2015,9,Medio
1.111,140000,31.894,6.512,290754,0.235,140,2015,10,Medio
1.132,137000,31.894,3.558,155485,0.144,137,2015,11,Medio
1.147,133000,31.894,3.205,135945,0.474,133,2015,12,Medio
1.336,147000,26.771,3.196,125758,0.168,147,2016,1,Mucho
1.314,134000,4.000,2.393,12827,0.496,134,2016,2,Medio
1.081,125500,28.861,3.382,122489,0.312,93,2016,3,Medio
1.027,114000,36.000,2.714,111394,0.096,76,2016,4,Medio
1.175,141000,36.000,1.861,94484,0.436,94,2016,5,Medio
1.145,189000,36.000,3.000,204120,0.650,126,2016,6,Mucho
1.228,145500,36.000,7.185,376360,0.274,97,2016,7,Medio
1.057,111000,36.000,2.056,82140,0.000,74,2016,8,Mucho
1.170,93000,36.000,0.892,29867,0.727,62,2016,9,Medio
