KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.032,97500,43.406,1.092,46233,8.455,65,2013,12,Nada
1.021,72000,43.406,0.722,22558,1.966,48,2014,1,Poco
1.019,82500,43.406,0.701,25090,1.689,55,2014,2,Poco
1.111,90000,43.406,0.698,27255,1.446,60,2014,3,Poco
1.036,87000,43.406,0.935,35327,1.675,58,2014,4,Poco
1.000,55500,43.411,0.679,16357,0.572,37,2014,5,Medio
1.106,109500,43.439,0.816,38797,1.471,73,2014,6,Medio
1.074,87000,43.439,0.433,16358,1.839,58,2014,7,Poco
1.053,118500,43.439,0.629,32403,2.946,79,2014,8,Medio
1.051,124500,43.439,0.994,53758,1.229,83,2014,9,Medio
1.018,85500,43.439,0.556,20654,1.105,57,2014,10,Poco
1.032,96000,43.439,0.525,21876,1.699,64,2014,11,Poco
1.047,133500,43.439,0.709,41126,1.765,89,2014,12,Medio
1.068,118500,43.439,0.461,23712,1.871,79,2015,1,Medio
0.960,72000,43.439,0.257,8028,2.741,48,2015,2,Poco
1.041,76500,43.439,0.374,12416,2.250,51,2015,3,Poco
1.157,121500,42.353,0.672,34591,1.871,81,2015,4,Medio
1.145,106500,40.055,0.751,32050,2.167,71,2015,5,Poco
1.091,90000,38.615,0.870,30221,0.872,60,2015,6,Medio
1.038,81000,34.297,0.659,18295,1.118,54,2015,7,Poco
0.983,88500,34.297,0.881,26729,1.378,59,2015,8,Poco
0.983,88500,31.884,0.992,27980,0.850,59,2015,9,Poco
1.072,111000,29.212,1.410,45704,1.221,74,2015,10,Medio
1.038,81000,29.212,1.421,33625,0.547,54,2015,11,Medio
1.000,63000,29.212,2.049,37705,0.658,42,2015,12,Medio
1.360,102000,29.212,0.791,23560,2.022,68,2016,2,Poco
1.085,76500,29.212,0.767,17139,0.813,51,2016,3,Medio
1.000,73500,29.212,0.460,9879,1.209,49,2016,4,Poco
1.114,132000,29.212,0.752,29002,2.357,88,2016,5,Medio
1.050,94500,29.212,0.615,16967,1.628,63,2016,6,Poco
1.087,112500,29.212,0.647,21248,1.545,75,2016,7,Medio
1.027,114000,29.212,0.682,22699,1.712,76,2016,8,Medio
1.203,133500,29.212,0.848,33056,1.318,89,2016,9,Medio
