KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3.600,81000,36.476,1.565,46245,6.316,540,2013,12,Poco
3.714,42900,36.476,1.048,16393,0.820,286,2014,1,Medio
3.737,21300,36.476,0.427,3318,0.956,142,2014,2,Medio
4.281,57150,36.476,2.021,42134,1.020,381,2014,3,Poco
4.907,55200,36.476,2.716,54683,0.178,368,2014,4,Medio
4.054,34050,47.852,0.985,16046,0.751,227,2014,5,Medio
5.359,31350,62.529,1.229,24100,0.732,209,2014,6,Medio
5.075,70800,36.444,6.891,177794,0.381,472,2014,7,Mucho
8.127,86550,36.444,3.809,120133,0.116,577,2014,8,Mucho
6.781,74250,36.444,1.174,31779,0.639,495,2014,9,Medio
5.764,62250,36.444,1.129,25619,1.117,415,2014,10,Poco
5.495,78300,36.444,2.207,62984,0.323,522,2014,11,Medio
6.830,90150,36.444,2.127,69896,0.656,601,2014,12,Medio
7.091,70200,36.444,1.625,41574,0.492,468,2015,1,Medio
3.966,35100,36.444,0.846,10826,0.611,234,2015,2,Medio
5.455,72000,36.444,3.871,101574,0.527,480,2015,3,Mucho
8.324,92400,34.712,12.701,407372,0.048,616,2015,4,Mucho
5.067,67650,34.532,8.200,191559,0.176,451,2015,5,Mucho
3.545,11700,28.000,0.609,1996,0.062,78,2015,6,Poco
5.793,71250,22.105,1.466,23091,0.587,475,2015,7,Medio
6.508,63450,22.105,1.995,27986,1.267,423,2015,8,Poco
5.690,74250,22.105,22.000,361093,0.000,495,2015,9,Mucho
5.216,57900,22.105,1.964,25142,0.097,386,2015,10,Medio
4.059,62100,22.105,1.205,16545,0.801,414,2015,11,Medio
3.640,95550,22.105,3.758,79378,0.785,637,2015,12,Medio
4.316,73800,22.105,3.502,57128,0.307,492,2016,2,Medio
3.868,52800,22.105,6.230,72716,0.155,352,2016,3,Medio
5.071,53250,22.105,1.458,17161,0.030,355,2016,4,Medio
4.748,87600,22.105,1.587,30730,1.178,584,2016,5,Poco
4.173,83250,22.105,1.692,31139,0.616,555,2016,6,Medio
4.149,95850,22.105,1.760,37298,0.785,639,2016,7,Medio
4.090,61350,22.105,1.540,20892,0.565,409,2016,8,Medio
3.827,63150,22.105,1.718,23988,0.367,421,2016,9,Medio
