KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.016,96000,49.679,4.000,190767,0.000,64,2013,12,Mucho
1.020,78000,51.708,0.990,39948,0.897,52,2014,1,Medio
1.086,114000,51.708,0.916,53976,1.377,76,2014,2,Medio
1.049,64500,51.708,0.610,20342,1.453,43,2014,3,Poco
1.148,46500,51.708,0.954,22935,0.842,31,2014,4,Medio
1.154,22500,51.708,1.579,18370,0.340,15,2014,5,Medio
1.000,45000,51.708,2.727,63460,0.067,30,2014,6,Medio
1.053,30000,51.708,2.000,31025,0.789,20,2014,7,Medio
1.000,1500,53.431,0.021,17,0.000,1,2014,8,Medio
1.194,64500,53.431,0.585,20162,5.588,43,2014,9,Nada
1.097,51000,53.431,0.971,26471,2.438,34,2014,10,Poco
1.033,46500,53.430,0.805,20005,0.692,31,2014,11,Medio
1.179,69000,53.431,1.278,47108,1.639,46,2014,12,Poco
1.154,45000,53.431,1.364,32787,0.351,30,2015,1,Medio
1.083,19500,53.431,0.268,2793,0.869,13,2015,2,Medio
1.000,13500,53.431,0.146,1056,2.225,9,2015,3,Poco
1.083,19500,53.431,0.257,2682,3.288,13,2015,4,Nada
1.158,33000,53.431,0.667,11755,3.771,22,2015,5,Nada
1.000,28500,53.431,1.520,23146,1.500,19,2015,6,Poco
1.000,4500,53.431,2.000,4809,0.167,3,2015,7,Medio
1.067,24000,51.708,1.000,12410,0.000,16,2015,8,Medio
1.233,55500,51.708,0.987,28315,2.526,37,2015,9,Poco
1.136,37500,51.708,0.820,15894,2.304,25,2015,10,Poco
1.100,33000,47.949,0.710,11229,0.692,22,2015,11,Medio
1.053,60000,45.347,1.667,45347,1.571,40,2015,12,Poco
1.214,51000,45.347,0.971,22466,0.138,34,2016,1,Medio
1.059,27000,45.347,0.316,3866,2.063,18,2016,2,Poco
1.394,69000,45.347,0.634,19853,1.565,46,2016,3,Poco
1.318,87000,45.347,0.630,24872,2.969,58,2016,4,Poco
1.171,72000,45.347,0.768,25075,2.139,48,2016,5,Poco
1.106,78000,45.347,1.444,51091,0.750,52,2016,6,Medio
1.095,69000,45.347,0.780,24395,0.646,46,2016,7,Medio
1.057,55500,45.347,0.561,14109,1.726,37,2016,8,Poco
1.132,64500,45.347,1.654,48373,1.067,43,2016,9,Poco
