KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
2.222,170000,26.289,0.741,33104,1.158,20,2014,2,Poco
1.000,85000,21.925,0.270,5037,1.574,10,2014,3,Poco
1.077,119000,21.925,0.400,10436,2.571,14,2014,4,Poco
1.042,212500,21.925,0.820,38189,1.909,25,2014,5,Poco
1.091,102000,21.925,0.444,9939,2.020,12,2014,6,Poco
1.643,195500,21.925,0.939,40239,1.235,23,2014,7,Poco
1.000,132000,24.587,0.732,23747,1.400,15,2014,8,Poco
1.067,144000,21.919,1.067,33668,0.780,16,2014,9,Medio
1.667,225000,21.919,1.282,63228,0.944,25,2014,10,Medio
2.333,315000,21.919,1.429,98636,1.179,35,2014,11,Poco
1.955,387000,21.919,1.410,119593,1.066,43,2014,12,Poco
1.909,189000,21.919,0.627,25969,0.990,21,2015,1,Medio
1.000,81000,21.919,0.207,3673,1.000,9,2015,2,Poco
1.625,234000,21.919,0.634,32526,2.219,26,2015,3,Poco
1.100,99000,21.919,0.293,6365,1.500,11,2015,4,Poco
1.737,297000,21.919,1.082,70436,3.065,33,2015,5,Nada
1.100,99000,19.155,0.468,8877,0.600,11,2015,6,Medio
1.526,274000,21.486,1.568,92287,1.800,29,2015,7,Poco
1.571,209000,21.914,1.692,77508,0.164,22,2015,8,Medio
1.200,171000,21.914,0.783,29326,1.065,18,2015,9,Poco
1.364,427500,21.914,2.093,196078,1.043,45,2015,10,Poco
1.059,171000,21.914,0.900,33725,0.671,18,2015,11,Medio
1.048,209000,21.914,0.880,40304,0.778,22,2015,12,Medio
1.393,370500,21.914,1.130,91781,1.024,39,2016,1,Poco
1.000,152000,17.321,0.500,13164,1.519,16,2016,2,Poco
1.857,370500,17.321,1.592,102153,0.935,39,2016,3,Medio
1.524,304000,17.321,1.333,70206,0.798,32,2016,4,Medio
4.364,912000,17.321,2.400,379113,0.793,96,2016,5,Medio
2.394,787000,21.155,2.394,398569,1.024,79,2016,6,Medio
2.553,970000,21.455,3.660,761758,0.130,97,2016,7,Mucho
2.440,610000,21.455,1.794,234801,0.485,61,2016,8,Medio
3.647,620000,21.455,2.214,294540,0.304,62,2016,9,Medio
