KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,59400,35.950,18.000,384382,0.000,9,2013,12,Medio
1.200,79200,35.950,12.000,341673,0.167,12,2014,1,Medio
1.000,46200,35.950,2.800,46505,0.100,7,2014,2,Medio
1.000,26400,35.950,2.000,18982,0.429,4,2014,3,Medio
1.000,19800,25.620,2.000,10145,0.000,3,2014,4,Medio
1.000,52800,25.620,2.000,27055,0.643,8,2014,5,Poco
0.857,39600,25.620,1.333,13527,1.000,6,2014,6,Nada
1.000,26400,25.620,0.800,5411,0.706,4,2014,7,Medio
1.000,79200,25.620,2.400,48698,1.000,12,2014,8,Poco
1.000,112200,25.620,4.250,122168,0.545,17,2014,9,Medio
1.000,59400,25.620,2.571,39132,0.364,9,2014,10,Poco
1.000,72600,25.620,7.333,136400,0.237,11,2014,11,Medio
1.000,72600,25.620,11.000,204600,0.000,11,2014,12,Medio
1.059,118800,25.620,9.000,273927,0.194,18,2015,1,Medio
1.000,145200,25.401,4.889,180311,0.150,22,2015,2,Medio
1.167,46200,20.799,2.000,19218,0.412,7,2015,3,Poco
1.000,66000,20.799,1.000,13727,0.000,10,2015,4,Medio
1.000,118800,20.799,3.600,88953,0.366,18,2015,6,Medio
1.130,171600,20.799,10.400,371185,0.288,26,2015,7,Medio
1.000,112200,20.799,2.429,56674,0.048,17,2015,9,Medio
1.067,124800,32.984,1.455,59874,0.629,16,2015,10,Medio
0.958,188600,36.253,3.067,209676,0.519,23,2015,11,Medio
1.067,131200,36.253,2.667,126836,0.321,16,2015,12,Medio
1.132,352600,36.253,9.556,1221461,0.327,43,2016,1,Mucho
0.941,262400,36.253,8.000,761018,0.110,32,2016,2,Medio
1.143,196800,36.253,4.800,342458,0.165,24,2016,3,Medio
1.182,213200,34.547,2.737,201581,0.152,26,2016,4,Medio
1.000,180400,27.384,2.933,144907,0.512,22,2016,5,Medio
1.037,229600,27.384,28.000,1760436,0.042,28,2016,6,Mucho
1.028,303400,27.384,14.800,1229611,0.039,37,2016,7,Mucho
1.000,155800,27.384,9.500,405305,0.138,19,2016,8,Medio
1.000,164000,27.384,5.000,224545,0.000,20,2016,9,Medio
