KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3.538,82800,52.357,0.795,34481,3.125,414,2013,12,Poco
3.987,59800,43.434,0.575,14935,1.686,299,2014,1,Poco
5.442,46800,52.357,0.432,10579,1.292,234,2014,2,Poco
5.175,82800,52.357,1.274,55223,1.774,414,2014,3,Medio
5.286,81400,52.357,1.396,59505,0.285,407,2014,4,Medio
5.952,125000,52.339,1.981,129602,1.402,625,2014,5,Medio
5.099,92800,52.333,2.199,106798,0.286,464,2014,6,Medio
5.950,95200,52.333,2.630,131022,0.570,476,2014,7,Medio
9.788,101800,52.333,2.228,118675,0.150,509,2014,8,Medio
4.929,55200,52.333,0.488,14099,0.785,276,2014,9,Medio
5.054,37400,52.333,0.284,5558,1.789,187,2014,10,Poco
7.051,55000,52.333,0.643,18516,1.744,275,2014,11,Poco
6.641,51800,52.333,0.520,14099,1.179,259,2014,12,Poco
5.417,52000,52.333,0.451,12284,2.938,260,2015,1,Poco
6.316,48000,52.333,0.770,19354,1.685,240,2015,2,Poco
6.348,83800,51.968,1.374,59827,0.700,419,2015,3,Medio
5.780,57800,49.906,0.682,19684,1.413,289,2015,4,Poco
9.817,117800,49.906,1.829,107536,1.310,589,2015,5,Medio
5.582,88200,48.527,1.578,67532,0.532,441,2015,6,Medio
5.170,91000,41.579,1.497,56631,0.748,455,2015,7,Medio
7.409,97800,41.579,2.345,95371,0.564,489,2015,8,Medio
5.271,73800,41.579,1.651,50662,0.299,369,2015,9,Medio
5.290,73000,41.579,1.118,33932,0.706,365,2015,10,Medio
5.359,68600,41.579,1.115,31816,0.844,343,2015,11,Medio
4.845,68800,41.579,1.470,42054,0.755,344,2015,12,Medio
6.876,144400,41.579,2.340,140514,0.562,722,2016,1,Medio
5.250,79800,41.578,1.385,45967,0.894,399,2016,2,Medio
4.860,90400,41.579,2.283,85806,0.319,452,2016,3,Medio
6.000,74400,41.579,1.148,35518,0.458,372,2016,4,Medio
5.981,62200,41.579,0.709,18342,1.001,311,2016,5,Poco
5.912,80400,41.579,0.989,33060,1.240,402,2016,6,Medio
5.115,62400,41.579,0.900,23362,0.951,312,2016,7,Medio
5.317,87200,41.579,1.639,59429,1.021,436,2016,8,Poco
4.928,68000,41.579,1.010,28568,0.477,340,2016,9,Medio
