KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.067,80000,36.364,2.462,71608,3.273,80,2013,12,Nada
1.016,65000,36.364,2.167,51212,0.411,65,2014,1,Medio
1.077,56000,36.364,1.436,29240,0.683,56,2014,2,Medio
1.000,69000,36.364,3.067,76945,0.522,69,2014,3,Medio
1.000,76000,36.363,9.500,262541,0.158,76,2014,4,Medio
1.147,86000,36.363,3.739,116930,0.090,86,2014,5,Medio
1.194,86000,36.363,4.300,134469,0.519,86,2014,6,Medio
1.262,53000,36.362,2.865,55211,0.254,53,2014,8,Medio
1.156,74000,36.362,2.741,73747,0.223,74,2014,9,Medio
1.066,81000,36.362,2.418,71215,0.562,81,2014,10,Medio
1.190,75000,36.363,2.679,73051,0.418,75,2014,11,Medio
1.054,59000,36.362,1.761,37784,0.352,59,2014,12,Medio
1.138,66000,36.363,3.300,79198,0.558,66,2015,1,Medio
1.052,61000,36.364,4.207,93317,0.364,61,2015,3,Medio
1.060,53000,36.364,3.029,58369,0.137,53,2015,4,Medio
1.159,51000,36.364,2.000,37091,0.500,51,2015,5,Medio
1.147,39000,36.364,1.368,19407,0.436,39,2015,6,Medio
1.000,52000,36.364,1.677,31718,0.692,52,2015,7,Medio
1.611,29000,36.364,1.115,11762,0.613,29,2015,8,Medio
1.077,56000,36.364,2.947,60019,0.575,56,2015,9,Medio
1.103,43000,36.364,2.606,40749,0.328,43,2015,10,Medio
1.027,38000,36.364,1.652,22830,0.422,38,2015,11,Medio
1.103,96000,36.361,4.364,152318,0.613,96,2015,12,Medio
1.159,133000,36.364,2.795,135153,0.271,102,2016,1,Mucho
1.048,99000,36.364,1.375,49500,0.725,66,2016,2,Medio
1.019,79500,36.364,1.514,43777,0.443,53,2016,3,Medio
1.071,67500,36.364,1.385,33986,0.421,45,2016,4,Medio
1.000,40500,36.364,0.915,13479,0.622,27,2016,5,Medio
1.105,63000,36.364,1.313,30068,0.600,42,2016,6,Medio
1.281,109500,36.364,2.355,93765,1.026,73,2016,7,Medio
1.085,96000,36.364,4.267,148945,0.486,64,2016,8,Medio
1.024,64500,36.364,3.185,74707,0.117,43,2016,9,Medio
