KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.102,2865000,24.641,13.482,9518051,0.785,573,2013,12,Mucho
1.061,2595000,24.727,2.420,1552579,0.484,519,2014,2,Medio
1.141,2385000,24.727,3.336,1967193,0.389,477,2014,3,Medio
1.128,2595000,24.727,7.208,4625391,0.164,519,2014,4,Medio
1.105,2690000,24.727,12.227,8133137,0.125,538,2014,5,Medio
1.140,2539000,25.790,10.198,6677614,0.049,464,2014,6,Medio
1.097,2167000,24.132,3.788,1981159,0.130,394,2014,7,Medio
1.189,2392500,24.132,3.234,1867310,0.305,435,2014,8,Medio
1.123,2106500,24.132,2.716,1380825,0.295,383,2014,9,Medio
1.190,2414500,24.132,3.643,2122766,0.384,439,2014,10,Medio
1.197,2535500,24.132,10.721,6559845,0.205,461,2014,11,Medio
1.094,2359500,24.132,3.882,2210612,0.311,429,2015,1,Medio
1.075,2277000,24.132,3.339,1834591,0.164,414,2015,2,Medio
1.113,2326500,24.132,2.811,1577991,0.384,423,2015,3,Medio
1.144,2442000,24.132,4.150,2445357,0.306,444,2015,4,Medio
1.091,2299000,24.132,3.191,1770278,0.199,418,2015,5,Medio
1.089,2095500,24.132,2.897,1465158,0.413,381,2015,6,Medio
1.118,2194500,24.132,5.216,2762133,0.208,399,2015,7,Medio
1.133,2156000,24.132,3.920,2039540,0.168,392,2015,8,Medio
1.098,1903000,24.132,3.009,1381702,0.340,346,2015,9,Medio
1.135,2222000,24.132,3.829,2053385,0.256,404,2015,10,Medio
1.147,1754500,24.132,2.913,1233467,0.299,319,2015,11,Medio
1.218,2920500,24.132,3.426,2414446,0.295,531,2015,12,Mucho
1.135,2596000,24.132,2.801,1754867,0.490,472,2016,1,Medio
1.103,2293500,24.132,3.100,1715971,0.300,417,2016,2,Medio
1.140,2420000,24.132,4.809,2808306,0.289,440,2016,3,Medio
1.114,2464000,24.132,7.860,4673490,0.104,448,2016,4,Medio
1.186,2662000,24.132,4.745,3048251,0.156,484,2016,5,Medio
1.259,2589500,23.041,3.754,2239983,0.297,443,2016,6,Medio
1.382,3258000,24.091,4.827,3788363,0.218,543,2016,7,Mucho
1.518,3516000,24.091,4.966,4206469,0.255,586,2016,8,Mucho
1.318,2460000,24.091,4.659,2761147,0.212,410,2016,9,Medio
