KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,52500,35.065,2.143,39448,2.625,15,2013,12,Poco
1.121,129500,35.065,10.571,480039,0.913,37,2014,1,Mucho
1.000,35000,35.065,1.000,12273,0.000,10,2014,2,Medio
1.000,28000,35.065,4.000,39273,0.000,8,2014,3,Medio
1.143,28000,32.468,1.600,14545,0.218,8,2014,4,Medio
1.091,42000,29.870,2.400,30109,0.692,12,2014,5,Medio
1.056,66500,29.870,4.222,83869,0.429,19,2014,6,Medio
1.063,59500,29.870,6.800,120855,0.385,17,2014,7,Medio
1.111,35000,29.870,1.333,13939,0.000,10,2014,8,Medio
1.000,84000,29.870,2.182,54744,0.978,24,2014,9,Medio
1.000,35000,29.870,1.429,14935,0.412,10,2014,10,Medio
1.067,56000,29.870,2.286,38234,0.477,16,2014,11,Medio
1.000,35000,29.870,2.000,20909,0.420,10,2014,12,Medio
1.000,66500,29.870,2.923,58063,0.250,19,2015,1,Medio
1.000,45500,29.870,2.167,29447,0.667,13,2015,2,Medio
1.000,52500,23.636,1.765,21898,0.143,15,2015,3,Medio
1.000,70000,22.078,1.818,28099,0.957,20,2015,4,Medio
1.286,31500,22.078,1.200,8345,0.438,9,2015,5,Medio
1.000,42000,22.078,1.500,13909,0.545,12,2015,6,Medio
1.063,59500,22.078,3.091,40603,0.585,17,2015,7,Medio
1.000,56000,22.078,3.200,39564,0.237,16,2015,8,Medio
1.000,24500,22.078,0.933,5048,0.467,7,2015,9,Medio
1.000,35700,31.245,1.385,15445,0.600,9,2015,10,Medio
1.000,42000,35.065,1.818,26777,0.469,10,2015,11,Medio
1.125,37800,35.065,1.636,21689,0.692,9,2015,12,Medio
1.000,67200,35.065,2.667,62836,0.536,16,2016,1,Medio
1.143,67200,35.065,2.286,53860,0.600,16,2016,2,Medio
1.250,63000,35.065,2.143,47338,0.512,15,2016,3,Medio
1.167,29400,35.065,0.737,7596,0.447,7,2016,4,Medio
1.000,58800,33.519,1.647,32462,0.947,14,2016,5,Medio
1.143,33600,24.242,1.333,10861,0.417,8,2016,6,Medio
1.111,42000,24.242,1.333,13576,0.724,10,2016,7,Medio
1.000,21000,24.242,0.833,4242,0.750,5,2016,8,Medio
1.000,12600,24.242,0.545,1666,0.522,3,2016,9,Medio
