KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.126,1473000,24.334,9.009,3229298,0.627,491,2013,12,Mucho
1.120,1230000,24.358,4.039,1210225,0.120,410,2014,1,Medio
1.098,1176000,24.394,2.266,650024,0.402,392,2014,2,Medio
1.099,1203000,24.394,2.604,764137,0.411,401,2014,3,Medio
1.067,1056000,24.394,2.708,697502,0.327,352,2014,4,Medio
1.066,1122000,24.394,3.197,874904,0.338,374,2014,5,Medio
1.106,1068000,24.394,3.490,909291,0.280,356,2014,6,Medio
1.102,1065000,24.394,2.700,701349,0.274,355,2014,7,Medio
1.117,1035000,24.394,2.624,662393,0.453,345,2014,8,Medio
1.067,960000,24.394,2.581,604340,0.281,320,2014,9,Medio
1.091,1149000,24.394,2.992,838669,0.438,383,2014,10,Medio
1.058,1197000,24.394,5.148,1503306,0.306,399,2014,11,Medio
1.111,1320000,24.394,4.731,1523441,0.131,440,2014,12,Mucho
1.099,1230000,24.394,3.628,1088660,0.339,410,2015,1,Medio
1.075,1209000,24.394,3.186,939556,0.211,403,2015,2,Medio
1.065,1419000,24.394,3.081,1066638,0.395,473,2015,3,Mucho
1.128,1218000,24.394,2.921,867842,0.331,406,2015,4,Medio
1.095,1143000,24.394,2.302,641882,0.318,381,2015,5,Medio
1.087,1122000,24.394,2.444,669044,0.464,374,2015,6,Medio
1.058,993000,24.394,2.747,665384,0.287,331,2015,7,Medio
1.087,1197000,24.394,2.923,853525,0.359,399,2015,8,Medio
1.060,1065000,24.394,2.023,525512,0.389,355,2015,9,Medio
1.009,1053000,24.394,1.823,468367,0.575,351,2015,10,Medio
1.041,912000,24.394,2.027,450878,0.481,304,2015,11,Medio
1.037,1179000,24.394,2.594,746063,0.365,393,2015,12,Medio
1.040,1164000,24.394,2.410,684291,0.515,388,2016,1,Medio
1.016,927000,24.394,2.088,472127,0.393,309,2016,2,Medio
1.055,870000,24.394,1.818,385868,0.424,290,2016,3,Medio
1.170,1155000,24.394,2.790,786042,0.502,385,2016,4,Medio
1.121,1275000,24.394,3.441,1070321,0.338,425,2016,5,Mucho
1.096,1330000,22.679,2.926,882717,0.371,398,2016,6,Mucho
1.066,1589000,24.416,2.846,1104298,0.338,454,2016,7,Mucho
1.107,1484000,24.416,2.894,1048647,0.430,424,2016,8,Mucho
1.068,1106000,24.416,2.689,726225,0.259,316,2016,9,Medio
