KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,144000,32.788,10.667,503622,1.000,16,2013,12,Medio
1.000,108000,32.788,3.429,121409,0.375,12,2014,2,Medio
1.000,54000,32.788,2.400,42493,0.257,6,2014,3,Medio
0.929,117000,32.788,2.600,99741,0.240,13,2014,4,Medio
0.846,99000,32.821,1.375,44678,0.774,11,2014,5,Medio
1.000,27000,32.879,0.375,3329,0.800,3,2014,6,Medio
0.889,72000,32.879,2.000,47345,0.889,8,2014,7,Medio
0.800,36000,32.879,4.000,47345,0.000,4,2014,8,Medio
1.000,63000,32.879,1.556,32221,0.400,7,2014,9,Medio
1.000,36000,32.879,0.800,9469,1.105,4,2014,10,Poco
1.000,54000,32.879,2.000,35509,0.600,6,2014,11,Medio
1.000,153000,32.879,3.778,190039,0.529,17,2014,12,Mucho
1.000,108000,32.879,2.400,85222,0.667,12,2015,1,Medio
1.000,54000,32.879,1.714,30436,0.343,6,2015,2,Medio
1.000,81000,32.879,3.000,79895,0.257,9,2015,3,Medio
1.200,108000,32.879,8.000,284073,0.333,12,2015,4,Medio
0.833,45000,32.879,2.000,29591,0.000,5,2015,5,Medio
1.333,72000,31.269,2.000,45027,0.577,8,2015,6,Medio
1.000,72000,28.586,1.778,36590,0.360,8,2015,7,Medio
1.000,54000,28.586,2.000,30873,0.857,6,2015,8,Medio
0.857,54000,21.633,1.714,20026,0.000,6,2015,9,Medio
1.000,108000,20.242,2.667,58298,1.050,12,2015,10,Poco
1.000,27000,20.242,0.750,4099,0.250,3,2015,11,Medio
1.000,126000,20.242,4.667,119025,0.857,14,2015,12,Mucho
1.000,108000,16.020,4.800,83049,0.237,12,2016,2,Medio
1.056,171000,16.020,7.600,208199,0.128,19,2016,3,Mucho
1.000,36000,16.020,1.000,5767,0.173,4,2016,4,Medio
1.091,108000,16.020,2.400,41524,0.429,12,2016,5,Medio
1.000,117000,16.020,4.333,81222,0.429,13,2016,6,Medio
1.000,90000,16.020,4.000,57673,0.103,10,2016,7,Medio
1.000,99000,16.020,3.143,49846,0.343,11,2016,8,Medio
1.000,45000,16.020,1.429,10299,0.265,5,2016,9,Medio
