KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.077,294000,37.013,42.000,4570364,0.231,42,2013,12,Mucho
1.000,210000,37.013,15.000,1165909,0.085,30,2014,2,Medio
1.091,168000,35.227,8.000,473455,0.027,24,2014,3,Medio
1.313,147000,35.065,4.667,240545,0.163,21,2014,4,Medio
1.071,105000,35.065,7.500,276136,0.160,15,2014,5,Medio
1.133,119000,35.065,8.500,354682,0.200,17,2014,7,Medio
1.231,112000,35.065,32.000,1256727,0.073,16,2014,8,Medio
1.048,154000,35.065,44.000,2376000,0.000,22,2014,9,Mucho
1.059,126000,35.065,5.143,227221,0.055,18,2014,10,Medio
1.069,217000,35.065,10.333,786273,0.321,31,2014,11,Medio
1.069,217000,35.065,12.400,943527,0.000,31,2014,12,Mucho
1.107,217000,35.065,12.400,943527,0.188,31,2015,1,Medio
1.077,98000,35.065,1.000,34364,0.000,14,2015,3,Medio
1.071,105000,35.065,7.500,276136,0.113,15,2015,5,Medio
1.000,70000,35.065,3.333,81818,0.115,10,2015,6,Medio
1.000,91000,35.065,4.333,138273,0.250,13,2015,7,Medio
1.000,112000,35.065,16.000,628364,0.158,16,2015,8,Medio
1.000,105000,35.065,15.000,552273,0.000,15,2015,9,Medio
1.150,161000,35.065,23.000,1298455,0.136,23,2015,10,Medio
1.000,70000,35.065,1.000,24545,0.000,10,2015,11,Medio
1.000,98000,35.065,1.000,34364,0.000,14,2015,12,Medio
1.000,63000,35.065,6.000,132545,0.000,9,2016,1,Medio
1.048,154000,35.065,14.667,792000,0.273,22,2016,2,Medio
1.000,63000,35.065,4.500,99409,0.000,9,2016,3,Medio
1.000,70000,35.065,4.000,98182,0.300,10,2016,4,Medio
1.000,91000,35.065,13.000,414818,0.073,13,2016,5,Medio
1.125,63000,35.065,9.000,198818,0.094,9,2016,6,Medio
1.222,77000,35.065,7.333,198000,0.094,11,2016,7,Medio
1.000,105000,32.468,15.000,511364,0.182,15,2016,8,Medio
1.286,63000,31.818,1.000,20045,0.000,9,2016,9,Medio
