KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.125,72000,40.909,18.000,530182,0.429,18,2013,12,Medio
1.026,156000,40.909,8.667,553091,0.000,39,2014,1,Mucho
1.100,132000,40.909,3.300,178200,0.380,33,2014,2,Mucho
1.077,56000,39.935,1.647,36834,0.367,14,2014,3,Medio
1.000,52000,38.636,2.889,58040,0.209,13,2014,4,Medio
1.000,48000,38.636,6.000,111273,0.150,12,2014,5,Medio
1.143,32000,38.636,2.000,24727,0.077,8,2014,6,Medio
1.059,72000,38.636,3.273,91041,0.636,18,2014,7,Medio
1.100,88000,38.636,7.333,249333,0.316,22,2014,8,Medio
1.000,64000,38.636,4.000,98909,0.125,16,2014,9,Medio
1.048,88000,38.636,3.143,106857,0.321,22,2014,10,Medio
1.037,112000,38.636,5.600,242327,0.400,28,2014,11,Medio
1.045,92000,38.636,4.600,163509,0.091,23,2014,12,Medio
1.000,120000,38.636,7.500,347727,0.329,30,2015,1,Medio
1.278,92000,38.636,1.000,35545,0.000,23,2015,3,Mucho
1.091,48000,38.636,4.000,74182,0.000,12,2015,4,Medio
1.000,20000,38.636,1.000,7727,0.310,5,2015,5,Medio
1.000,52000,38.636,2.600,52236,0.300,13,2015,6,Medio
1.167,56000,38.636,2.545,55074,0.600,14,2015,7,Medio
1.600,32000,38.636,1.600,19782,0.469,8,2015,8,Medio
1.000,52000,38.636,2.000,40182,0.429,13,2015,9,Medio
1.167,112000,38.636,3.733,161552,0.686,28,2015,10,Medio
1.000,68000,38.636,4.250,111659,0.429,17,2015,11,Medio
1.120,112000,38.636,56.000,2423273,0.052,28,2015,12,Medio
1.040,104000,38.636,1.000,40182,0.000,26,2016,1,Mucho
1.074,116000,38.636,1.000,44818,0.000,29,2016,2,Mucho
1.300,52000,38.636,3.250,65295,0.000,13,2016,3,Medio
1.000,84000,38.636,3.000,97364,0.353,21,2016,4,Medio
1.111,40000,38.636,1.250,19318,0.286,10,2016,5,Medio
1.143,64000,38.636,3.200,79127,0.682,16,2016,6,Medio
1.154,60000,38.636,5.000,115909,0.000,15,2016,7,Medio
1.211,92000,36.265,6.571,219247,0.439,23,2016,8,Medio
1.000,64000,35.227,4.000,90182,0.056,16,2016,9,Medio
