KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.188,869000,24.298,6.583,1390041,1.412,158,2013,12,Poco
1.085,704000,24.298,4.923,842115,0.000,128,2014,1,Medio
1.071,665500,24.298,2.602,420768,0.402,121,2014,2,Medio
1.085,841500,24.298,2.550,521382,0.302,153,2014,3,Medio
1.086,764500,24.298,3.124,580222,0.590,139,2014,4,Medio
1.145,781000,24.298,4.116,781056,0.073,142,2014,5,Medio
1.105,789500,25.428,2.108,423129,0.408,137,2014,6,Medio
1.105,822000,24.242,2.884,574744,0.510,137,2014,7,Medio
1.129,894000,24.242,3.010,652371,0.173,149,2014,8,Medio
1.286,1080000,24.242,3.273,856860,0.532,180,2014,9,Medio
1.279,1074000,24.242,5.869,1528036,0.225,179,2014,10,Medio
1.303,1392000,24.242,5.800,1957236,0.154,232,2014,11,Medio
1.244,1314000,24.242,4.867,1550255,0.274,219,2014,12,Medio
1.127,1068000,24.242,4.811,1245563,0.171,178,2015,1,Medio
1.211,1170000,24.242,3.514,996560,0.181,195,2015,2,Medio
1.136,1050000,24.242,2.869,730253,0.370,175,2015,3,Medio
1.188,1098000,24.242,5.631,1498808,0.268,183,2015,4,Medio
1.244,1314000,24.242,6.000,1911273,0.087,219,2015,5,Medio
1.343,1410000,24.242,6.812,2328327,0.296,235,2015,6,Medio
1.268,1194000,24.242,33.167,9600242,0.057,199,2015,7,Medio
1.211,1446000,24.242,3.279,1149408,0.357,241,2015,9,Medio
1.168,1374000,24.242,3.116,1037793,0.305,229,2015,10,Medio
1.140,1416000,24.242,3.869,1328072,0.339,236,2015,11,Medio
1.181,1836000,24.242,14.233,6334782,0.183,306,2015,12,Medio
1.179,1980000,24.242,9.296,4461972,0.175,330,2016,2,Medio
1.322,1848000,24.242,29.333,13141333,0.066,308,2016,3,Medio
1.284,1764000,24.242,7.737,3308555,0.000,294,2016,4,Mucho
1.403,1986000,24.242,7.118,3427128,0.245,331,2016,5,Medio
1.615,2238000,24.242,35.524,19273281,0.055,373,2016,6,Medio
1.458,2424000,24.242,10.632,6247502,0.012,404,2016,7,Medio
1.640,3030000,24.216,12.469,9149058,0.195,505,2016,8,Mucho
1.538,2640000,24.091,6.241,3969362,0.021,440,2016,9,Mucho
