KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.034,195000,23.602,30.000,1380712,0.000,30,2013,12,Mucho
0.966,182000,23.602,4.000,171821,0.087,28,2014,1,Medio
1.067,208000,23.602,2.000,98184,0.371,32,2014,2,Medio
1.000,123500,23.602,1.000,29148,0.667,19,2014,3,Medio
0.963,169000,23.602,2.889,115229,0.684,26,2014,4,Medio
1.063,110500,23.602,2.267,59116,0.000,17,2014,5,Medio
1.042,162500,23.602,3.333,127843,0.726,25,2014,6,Medio
1.000,110500,23.602,1.097,28604,0.610,17,2014,8,Medio
1.030,221000,23.602,1.943,101341,0.966,34,2014,9,Mucho
0.964,175500,23.601,1.862,77128,0.706,27,2014,10,Medio
1.000,208000,23.602,2.462,120841,0.500,32,2014,11,Medio
1.025,266500,23.602,2.645,166379,0.419,41,2014,12,Mucho
1.000,247000,23.602,2.533,147687,0.540,38,2015,1,Mucho
1.059,234000,23.602,6.000,331372,0.324,36,2015,2,Mucho
1.000,208000,23.602,1.000,49093,0.000,32,2015,3,Mucho
1.000,214500,23.602,4.714,238670,0.000,33,2015,4,Mucho
1.000,149500,23.602,1.586,55969,0.416,23,2015,5,Medio
0.957,143000,23.602,1.419,47905,0.511,22,2015,6,Medio
1.037,182000,23.602,2.000,85911,0.615,28,2015,7,Medio
1.038,175500,23.602,2.842,117723,0.493,27,2015,8,Medio
1.143,208000,23.602,9.143,448838,0.273,32,2015,9,Medio
1.034,195000,23.602,6.000,276145,0.270,30,2015,11,Medio
1.024,273000,23.603,42.000,2706276,0.065,42,2015,12,Mucho
1.042,162500,23.602,5.000,191765,0.028,25,2016,2,Medio
1.000,130000,23.602,3.333,102274,0.265,20,2016,3,Medio
1.000,78000,26.530,1.600,33109,0.113,12,2016,4,Medio
1.000,84500,23.602,0.963,19205,0.632,13,2016,5,Medio
1.000,110500,23.601,1.063,27710,1.000,17,2016,6,Poco
1.000,78000,28.482,0.632,14031,1.214,12,2016,7,Poco
1.000,123500,29.150,0.974,35077,1.500,19,2016,8,Poco
1.000,117000,23.602,1.059,29239,1.125,18,2016,9,Poco
