KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,140000,40.909,6.364,364463,1.909,35,2013,12,Medio
1.111,160000,40.909,8.000,523636,0.261,40,2014,1,Mucho
1.065,132000,40.909,3.474,187579,0.209,33,2014,2,Mucho
1.000,76000,39.593,1.727,51975,0.361,19,2014,3,Medio
1.000,48000,38.636,1.500,27818,0.293,12,2014,4,Medio
1.071,60000,38.636,3.333,77273,0.328,15,2014,5,Medio
1.000,72000,38.636,7.200,200291,0.130,18,2014,6,Medio
1.000,48000,38.636,6.000,111273,0.200,12,2014,7,Medio
1.000,76000,38.636,12.667,371939,0.067,19,2014,8,Medio
1.000,84000,38.636,5.250,170386,0.122,21,2014,9,Medio
1.000,116000,38.636,4.462,199958,0.346,29,2014,10,Medio
1.050,84000,38.636,3.231,104853,0.304,21,2014,11,Medio
1.000,112000,38.636,4.000,173091,0.254,28,2014,12,Medio
1.059,144000,38.636,9.000,500727,0.308,36,2015,1,Mucho
1.000,48000,38.636,1.412,26182,0.435,12,2015,5,Medio
1.000,44000,38.636,1.692,28769,0.382,11,2015,6,Medio
1.100,44000,38.636,2.000,34000,0.474,11,2015,7,Medio
1.063,68000,38.636,3.778,99253,0.441,17,2015,8,Medio
1.000,68000,38.636,3.091,81207,0.308,17,2015,9,Medio
1.048,88000,38.636,3.143,106857,0.467,22,2015,10,Medio
1.263,96000,38.636,5.333,197818,0.375,24,2015,11,Medio
1.074,116000,38.636,29.000,1299727,0.095,29,2015,12,Medio
1.000,144000,38.636,1.000,55636,0.000,36,2016,1,Mucho
1.107,124000,38.636,10.333,495061,0.000,31,2016,2,Mucho
1.136,100000,38.636,3.846,148601,0.188,25,2016,3,Medio
1.080,108000,38.636,3.375,140830,0.228,27,2016,4,Medio
1.083,52000,38.636,1.625,32648,0.325,13,2016,5,Medio
1.111,80000,38.636,3.333,103030,0.323,20,2016,6,Medio
1.059,72000,38.636,3.000,83455,0.250,18,2016,7,Medio
1.103,128000,35.973,4.000,184182,0.412,32,2016,8,Medio
1.074,116000,35.227,3.222,131672,0.386,29,2016,9,Medio
