KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.050,63000,28.182,1.077,19120,6.000,21,2013,12,Nada
1.023,135000,28.532,2.727,105050,0.750,45,2014,1,Medio
1.000,141000,28.427,1.160,46515,0.889,47,2014,2,Medio
1.000,135000,28.182,0.756,28774,1.513,45,2014,3,Poco
1.052,183000,28.182,1.937,99871,1.358,61,2014,4,Poco
1.025,123000,28.522,1.608,56406,0.020,41,2014,5,Medio
1.600,168000,28.182,1.077,50987,1.020,56,2014,6,Poco
1.032,192000,28.182,1.123,60754,1.025,64,2014,7,Poco
1.000,99000,28.182,0.617,17209,1.118,33,2014,8,Poco
1.000,87000,28.182,0.682,16730,0.922,29,2014,9,Medio
1.056,114000,28.182,0.974,31303,0.905,38,2014,10,Medio
1.000,45000,28.182,0.400,5073,1.200,15,2014,11,Poco
1.028,111000,28.182,0.892,27890,1.280,37,2014,12,Poco
1.029,105000,28.182,0.864,25572,1.600,35,2015,1,Poco
1.000,90000,28.182,0.800,20291,1.138,30,2015,2,Poco
1.000,159000,28.182,1.738,77865,1.235,53,2015,3,Poco
1.019,159000,28.228,1.413,63433,0.483,53,2015,4,Medio
1.000,165000,28.788,1.264,60057,1.235,55,2015,5,Poco
1.095,138000,28.432,1.394,54693,0.578,46,2015,6,Medio
1.027,114000,28.501,0.927,30114,0.682,38,2015,7,Medio
1.042,225000,28.182,2.419,153409,1.014,75,2015,8,Medio
1.091,144000,28.737,3.000,124145,0.283,48,2015,9,Medio
1.063,257000,29.094,1.740,130124,0.317,67,2015,10,Mucho
1.023,180000,27.045,0.947,46120,0.947,45,2015,11,Medio
1.091,144000,27.854,0.632,25332,0.656,36,2015,12,Medio
1.086,152000,27.955,0.633,26911,1.601,38,2016,1,Poco
1.000,84000,27.478,0.416,9598,1.034,21,2016,2,Poco
1.000,56000,27.045,0.206,3118,1.895,14,2016,3,Poco
1.000,48000,27.045,0.171,2225,3.123,12,2016,4,Nada
1.000,68000,27.045,0.260,4773,4.085,17,2016,5,Nada
1.000,80000,27.045,0.331,7153,4.674,20,2016,6,Nada
1.000,80000,27.045,0.339,7334,3.306,20,2016,7,Nada
1.000,80000,27.045,0.370,8013,3.368,20,2016,8,Nada
1.000,68000,27.045,0.479,8807,2.200,17,2016,9,Poco
