KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.094,192500,24.713,1.795,85387,4.636,35,2013,12,Nada
1.162,236500,23.513,1.720,95648,1.435,43,2014,1,Poco
1.405,286000,24.793,1.625,115227,0.944,52,2014,2,Medio
1.298,407000,24.793,2.552,257492,0.831,74,2014,3,Medio
1.318,319000,24.793,2.522,199447,0.391,58,2014,4,Medio
1.360,374000,24.793,2.720,252218,0.391,68,2014,5,Medio
1.511,424500,26.187,4.581,509201,0.390,71,2014,6,Medio
1.548,288000,24.091,8.000,555055,0.076,48,2014,7,Medio
1.523,594000,24.091,13.200,1888920,0.112,99,2014,8,Medio
1.306,384000,24.091,2.462,227715,0.110,64,2014,9,Medio
1.355,618000,24.091,3.745,557630,0.626,103,2014,10,Medio
1.244,336000,24.480,2.435,200266,0.124,56,2014,11,Medio
1.464,492000,24.091,1.519,179986,0.471,82,2014,12,Medio
1.351,600000,24.091,1.887,272727,0.909,100,2015,1,Medio
1.385,540000,24.091,2.368,308110,0.416,90,2015,2,Medio
1.288,510000,24.091,2.394,294181,0.474,85,2015,3,Medio
1.182,234000,24.091,1.164,65628,0.305,39,2015,4,Medio
1.485,588000,24.091,2.450,347054,0.547,98,2015,5,Medio
1.375,330000,24.091,1.429,113571,0.554,55,2015,6,Medio
1.143,336000,24.091,1.697,137362,0.563,56,2015,7,Medio
1.314,276000,24.091,1.804,119944,0.431,46,2015,8,Medio
1.233,222000,24.091,1.345,71957,0.401,37,2015,9,Medio
1.273,252000,24.091,1.500,91064,0.734,42,2015,10,Medio
1.370,378000,24.091,2.471,224981,0.528,63,2015,11,Medio
1.250,480000,24.091,2.353,272086,0.613,80,2015,12,Medio
1.333,504000,24.091,1.787,217003,0.632,84,2016,1,Medio
1.473,486000,24.091,2.051,240092,0.727,81,2016,2,Medio
1.500,378000,24.091,1.909,173849,0.294,63,2016,3,Medio
1.222,330000,24.091,1.392,110696,0.553,55,2016,4,Medio
1.274,474000,24.091,1.663,189918,0.558,79,2016,5,Medio
1.382,481000,25.814,1.854,230157,0.883,76,2016,6,Medio
2.088,773500,24.056,4.857,903782,0.343,119,2016,7,Medio
2.527,903500,24.056,8.424,1830971,0.274,139,2016,8,Mucho
3.733,1092000,24.056,42.000,11033018,0.072,168,2016,9,Mucho
