KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.143,36800,35.912,5.333,70482,1.800,8,2013,12,Medio
1.000,18400,35.909,1.000,6607,0.947,4,2014,2,Medio
1.000,18400,35.909,1.600,10572,0.333,4,2014,3,Medio
1.000,23000,35.909,1.667,13765,0.643,5,2014,4,Medio
1.000,13800,35.909,0.857,4248,0.692,3,2014,5,Medio
1.000,13800,35.909,1.000,4955,1.000,3,2014,6,Poco
1.000,27600,35.909,3.000,29733,0.545,6,2014,7,Medio
1.000,13800,35.909,1.200,5947,0.500,3,2014,8,Medio
1.000,13800,35.909,1.000,4955,0.750,3,2014,9,Medio
1.000,36800,35.909,4.000,52858,0.750,8,2014,10,Medio
1.000,32200,35.909,2.800,32376,0.214,7,2014,11,Medio
1.143,36800,35.909,1.455,19221,0.667,8,2014,12,Medio
1.000,46000,35.909,1.538,25413,0.913,10,2015,1,Mucho
1.000,27600,35.909,0.923,9149,0.720,6,2015,2,Medio
1.000,36800,35.909,1.778,23493,0.875,8,2015,3,Medio
1.000,23000,31.719,2.500,18239,0.250,5,2015,4,Medio
1.000,23000,31.719,1.111,8106,0.316,5,2015,5,Medio
1.000,13800,31.719,0.429,1876,1.167,3,2015,6,Poco
1.000,23000,25.791,0.833,4943,1.615,5,2015,7,Poco
1.000,23000,25.791,1.250,7415,1.154,5,2015,8,Poco
1.000,32200,17.905,2.000,11531,0.692,7,2015,9,Medio
1.000,13800,17.905,0.545,1348,0.706,3,2015,10,Medio
1.000,23000,17.905,0.769,3168,1.400,5,2015,11,Poco
1.000,23000,17.905,1.429,5883,1.200,5,2015,12,Poco
0.889,36800,17.675,4.000,26018,0.231,8,2016,1,Medio
1.000,41400,17.292,4.500,32216,0.500,9,2016,2,Mucho
1.000,4600,17.292,2.000,1591,0.136,1,2016,3,Poco
1.000,18000,36.591,2.000,13173,0.000,3,2016,4,Medio
1.000,18000,36.591,2.000,13173,0.692,3,2016,5,Medio
1.000,24000,36.591,1.000,8782,0.000,4,2016,6,Mucho
1.000,36000,36.591,1.091,14370,2.400,6,2016,7,Poco
1.000,18000,36.591,2.000,13173,0.692,3,2016,8,Medio
1.000,12000,36.591,1.000,4391,0.000,2,2016,9,Medio
