KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.056,166000,28.987,2.000,96236,1.513,19,2013,12,Poco
1.045,186500,23.051,1.243,53448,1.500,23,2014,1,Poco
1.000,195500,21.925,0.902,38661,1.884,23,2014,2,Poco
1.053,340000,21.925,1.379,102821,1.108,40,2014,3,Poco
1.097,289000,21.925,1.063,67324,1.186,34,2014,4,Poco
1.314,391000,21.925,1.438,123233,0.928,46,2014,5,Medio
1.208,246500,21.925,1.184,63972,0.850,29,2014,6,Medio
1.063,289000,21.925,1.889,119687,0.413,34,2014,7,Medio
1.036,255500,21.003,1.349,72384,0.578,29,2014,8,Medio
1.000,297000,21.919,1.294,84247,0.717,33,2014,9,Medio
1.063,306000,21.919,1.259,84462,0.906,34,2014,10,Medio
1.000,252000,21.919,1.077,59485,0.781,28,2014,11,Medio
0.941,288000,21.919,1.231,77695,0.853,32,2014,12,Medio
1.037,252000,21.919,1.077,59485,0.798,28,2015,1,Medio
1.227,243000,21.919,0.947,50460,0.920,27,2015,2,Medio
1.067,144000,21.919,0.432,13649,1.034,16,2015,3,Poco
1.000,171000,21.691,0.481,17841,1.859,19,2015,4,Poco
1.000,198000,17.576,0.647,22518,1.694,22,2015,5,Poco
1.000,167000,20.044,0.621,20776,1.737,18,2015,6,Poco
0.955,199500,21.914,0.840,36723,1.271,21,2015,7,Nada
1.040,247000,21.914,1.130,61187,1.230,26,2015,8,Poco
1.000,123500,21.914,0.667,18042,0.969,13,2015,9,Medio
1.045,218500,21.914,1.070,51222,0.900,23,2015,10,Medio
1.071,142500,21.914,0.667,20818,1.210,15,2015,11,Poco
1.083,247000,21.914,0.963,52123,1.176,26,2015,12,Poco
1.000,285000,21.148,1.034,62351,1.594,30,2016,1,Poco
1.097,323000,17.321,1.545,86461,1.014,34,2016,2,Poco
1.650,313500,17.321,1.404,76251,0.667,33,2016,3,Medio
1.409,294500,17.321,1.170,59671,0.835,31,2016,4,Medio
1.217,266000,17.321,1.037,47779,0.796,28,2016,5,Medio
1.154,295500,20.258,1.500,89795,0.913,30,2016,6,Medio
1.308,510000,21.455,4.435,485246,0.404,51,2016,7,Mucho
1.220,610000,21.455,2.392,313068,0.303,61,2016,8,Mucho
1.350,540000,21.455,1.350,156404,0.845,54,2016,9,Mucho
