KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,11000,36.356,2.000,7998,4.125,11,2013,12,Nada
0.000,0,0.000,0.000,0,0.000,0,2014,1,Nada
1.100,11000,36.364,0.595,2378,3.789,11,2014,2,Nada
1.000,17000,36.364,1.133,7006,1.773,17,2014,3,Poco
1.000,22000,36.364,1.222,9778,1.821,22,2014,4,Poco
1.348,31000,36.361,1.442,16252,1.140,31,2014,5,Poco
1.020,52000,36.362,4.333,81936,1.029,52,2014,6,Medio
1.036,29000,36.364,1.568,16531,0.971,29,2014,8,Medio
1.125,18000,36.364,3.000,19636,0.120,18,2014,9,Medio
1.150,23000,36.364,2.556,21374,0.364,23,2014,10,Medio
1.091,24000,36.364,2.400,20945,0.429,24,2014,11,Medio
1.120,28000,36.361,1.400,14253,0.462,28,2014,12,Medio
1.034,30000,36.360,1.111,12120,1.200,30,2015,1,Poco
0.960,24000,36.364,1.091,9521,0.878,24,2015,2,Medio
1.056,19000,36.358,0.667,4605,0.732,19,2015,3,Medio
1.550,31000,36.364,0.925,10431,1.521,31,2015,4,Poco
1.190,25000,36.360,0.847,7703,1.216,25,2015,5,Poco
1.000,20000,36.356,0.800,5817,1.160,20,2015,6,Poco
1.091,12000,36.356,0.444,1939,0.829,12,2015,7,Medio
1.458,35000,36.362,1.228,15629,1.737,35,2015,8,Poco
1.000,14000,36.364,0.824,4193,1.075,14,2015,9,Poco
1.050,21000,36.358,1.750,13362,0.492,21,2015,10,Medio
1.000,13000,36.356,1.733,8192,0.600,13,2015,11,Medio
1.000,11000,36.362,22.000,87997,0.063,11,2015,12,Medio
1.000,22500,36.363,1.200,9818,0.462,15,2016,2,Medio
1.111,15000,36.363,0.606,3306,0.944,10,2016,3,Medio
1.000,21000,36.359,0.667,5090,0.906,14,2016,4,Medio
1.059,27000,36.359,0.783,7683,2.000,18,2016,5,Poco
1.100,16500,36.359,0.449,2694,1.429,11,2016,6,Poco
1.000,6000,36.359,0.235,513,2.023,4,2016,7,Poco
1.000,6000,36.362,0.267,582,0.455,4,2016,8,Medio
1.000,19500,36.364,0.473,3352,3.947,13,2016,9,Nada
