KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.114,308000,37.610,14.667,1698987,0.231,88,2013,12,Mucho
1.104,297500,37.610,6.071,679338,0.137,85,2014,1,Mucho
1.000,283500,37.610,7.714,822539,0.265,81,2014,2,Mucho
1.063,59500,37.610,1.545,34584,0.000,17,2014,3,Medio
1.056,66500,37.610,1.520,38017,0.361,19,2014,4,Medio
1.132,150500,29.917,2.457,110634,0.077,43,2014,5,Medio
1.059,189000,27.273,2.298,118445,1.215,54,2014,6,Poco
1.053,70000,27.273,0.870,16601,0.388,20,2014,7,Medio
1.034,210000,27.273,3.750,214773,0.795,60,2014,8,Mucho
0.981,185500,27.273,4.240,214505,0.022,53,2014,9,Medio
1.016,227500,27.273,5.200,322636,0.541,65,2014,10,Mucho
1.043,168000,27.273,6.857,314182,0.017,48,2014,11,Mucho
1.125,283500,27.273,4.629,357873,0.235,81,2014,12,Mucho
1.108,252000,27.273,1.548,106416,0.340,72,2015,1,Mucho
1.000,206500,27.273,1.422,80067,1.060,59,2015,2,Poco
1.047,157500,27.273,7.500,322159,0.170,45,2015,3,Mucho
0.933,98000,27.273,1.273,34017,0.555,28,2015,5,Medio
1.000,56000,27.273,1.778,27152,0.443,16,2015,6,Poco
0.966,98000,27.273,14.000,374182,0.035,28,2015,7,Medio
1.167,73500,27.273,3.000,60136,0.125,21,2015,8,Medio
1.043,168000,27.273,1.371,62836,0.508,48,2015,9,Medio
1.095,161000,27.273,1.278,56106,1.825,46,2015,10,Poco
1.000,94500,27.273,1.256,32366,0.339,27,2015,11,Medio
1.050,236000,32.049,1.826,138119,0.744,63,2015,12,Medio
1.145,284000,36.364,1.711,176683,0.860,71,2016,1,Mucho
1.021,196000,36.364,1.210,86231,0.820,49,2016,2,Medio
1.025,164000,36.364,1.262,75234,0.607,41,2016,3,Medio
1.033,124000,36.364,0.925,41726,0.522,31,2016,4,Medio
1.056,76000,36.364,0.463,12807,0.967,19,2016,5,Medio
1.105,84000,36.364,0.538,16448,1.418,21,2016,6,Poco
1.154,120000,36.364,0.857,37403,1.479,30,2016,7,Poco
1.120,112000,36.364,0.718,29240,1.500,28,2016,8,Poco
1.091,144000,36.364,0.774,40540,1.633,36,2016,9,Poco
