KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.105,168000,22.159,6.000,223364,1.000,21,2013,12,Medio
0.929,104000,22.159,1.733,39945,0.167,13,2014,1,Medio
1.083,104000,22.159,0.703,16194,0.796,13,2014,2,Medio
1.000,32000,22.159,0.182,1289,1.532,4,2014,3,Poco
1.000,256000,22.159,1.684,95541,2.000,32,2014,4,Medio
0.000,0,0.000,0.000,0,1.102,0,2014,5,Nada
1.000,80000,22.159,0.323,5718,3.000,10,2014,6,Poco
1.000,72000,22.159,0.419,6679,1.857,9,2014,7,Poco
1.000,72000,22.159,0.720,11487,2.684,9,2014,8,Poco
0.909,80000,22.159,1.111,19697,0.857,10,2014,9,Medio
0.895,136000,22.159,1.030,31050,1.071,17,2014,10,Poco
1.000,232000,22.159,1.234,63441,1.917,29,2014,11,Medio
1.036,232000,22.159,1.184,60852,1.286,29,2014,12,Medio
1.034,241500,22.643,1.579,86340,1.000,30,2015,1,Medio
1.000,263500,26.738,2.480,174727,0.443,31,2015,2,Mucho
1.000,212500,26.738,2.941,167112,0.400,25,2015,3,Medio
1.000,119000,26.738,0.875,27841,0.174,14,2015,4,Medio
1.000,76500,26.738,0.400,8182,1.157,9,2015,5,Poco
1.000,59500,26.738,0.341,5432,1.125,7,2015,6,Poco
1.000,85000,26.738,0.556,12626,2.300,10,2015,7,Poco
1.000,119000,26.738,0.778,24747,1.500,14,2015,8,Poco
1.000,110500,26.738,0.510,15062,2.226,13,2015,9,Poco
1.000,119000,26.050,0.467,14467,2.270,14,2015,10,Poco
1.000,51000,21.925,0.207,2313,2.341,6,2015,11,Poco
1.038,229500,21.925,1.227,61754,2.364,27,2015,12,Medio
1.000,280500,21.925,3.000,184500,1.149,33,2016,1,Medio
0.957,229000,36.245,1.294,107412,0.182,22,2016,2,Medio
1.000,105000,36.797,0.317,12266,1.098,10,2016,3,Poco
1.154,157500,36.797,0.600,34773,1.523,15,2016,4,Poco
1.000,52500,36.797,0.238,4600,1.085,5,2016,5,Poco
1.000,52500,36.797,0.222,4293,2.500,5,2016,6,Poco
0.909,105000,33.680,0.625,22102,2.400,10,2016,7,Poco
0.923,126000,32.900,0.828,34307,1.800,12,2016,8,Poco
1.000,105000,32.900,0.833,28788,1.889,10,2016,9,Poco
