KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,34500,36.759,0.750,9511,1.513,3,2013,12,Poco
1.000,34500,36.759,0.600,7609,2.400,3,2014,1,Poco
1.000,11500,36.759,0.182,769,2.250,1,2014,2,Poco
1.000,23000,36.759,0.500,4227,2.143,2,2014,3,Poco
1.000,23000,36.759,1.000,8455,1.500,2,2014,4,Poco
1.000,11500,36.759,0.333,1409,0.600,1,2014,5,Medio
1.000,11500,36.759,0.222,939,3.000,1,2014,6,Poco
1.000,46000,36.759,1.143,19325,3.000,4,2014,7,Nada
1.000,34500,36.759,0.667,8455,1.500,3,2014,8,Poco
1.000,46000,36.759,1.000,16909,2.250,4,2014,9,Poco
1.000,69000,36.759,2.000,50727,0.545,6,2014,10,Medio
1.000,103500,36.759,3.600,136964,0.923,9,2014,11,Medio
1.000,57500,36.759,10.000,211364,0.158,5,2014,12,Medio
1.000,115000,36.759,1.000,42273,0.000,10,2015,1,Medio
1.000,11500,36.759,0.400,1691,0.000,1,2015,2,Medio
1.000,46000,36.759,1.333,22545,0.938,4,2015,3,Medio
1.000,11500,36.759,2.000,8455,0.200,1,2015,4,Medio
1.000,23000,36.759,1.000,8455,0.000,2,2015,5,Medio
1.000,46000,36.759,2.000,33818,1.714,4,2015,6,Poco
1.000,46000,36.759,2.667,45091,0.000,4,2015,7,Medio
1.000,80500,36.759,1.750,51784,0.900,7,2015,8,Medio
1.000,46000,36.759,0.667,11273,1.000,4,2015,9,Poco
1.000,57500,36.759,1.111,23485,1.400,5,2015,10,Poco
1.000,75000,38.909,0.800,23345,0.375,6,2015,11,Medio
1.000,100000,36.000,0.842,30316,2.600,8,2015,12,Poco
1.000,250000,36.000,1.538,138462,0.947,20,2016,1,Mucho
1.000,112500,36.000,0.375,15188,1.765,9,2016,2,Poco
1.000,125000,36.000,0.385,17308,2.270,10,2016,3,Poco
0.909,125000,36.000,0.526,23684,1.846,10,2016,4,Poco
0.833,62500,36.000,0.435,9783,1.448,5,2016,5,Poco
1.000,162500,36.000,1.182,69136,1.080,13,2016,6,Poco
1.000,187500,36.000,1.429,96429,1.393,15,2016,7,Poco
0.889,100000,36.000,2.000,72000,0.727,8,2016,8,Medio
1.000,87500,36.000,0.519,16333,0.000,7,2016,9,Medio
