KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,24800,36.540,1.000,9062,2.571,4,2013,12,Poco
1.000,31000,36.540,3.333,37758,0.545,5,2014,1,Medio
1.000,43400,36.540,14.000,222015,0.188,7,2014,2,Medio
1.500,18600,36.540,2.000,13593,0.000,3,2014,3,Medio
1.000,62000,36.540,3.333,75515,0.600,10,2014,4,Mucho
1.000,31000,36.551,1.667,18885,0.450,5,2014,5,Medio
1.000,6200,36.598,0.333,756,0.500,1,2014,6,Medio
0.889,49600,36.598,2.286,41492,0.563,8,2014,7,Medio
1.000,31000,36.598,1.429,16208,0.857,5,2014,8,Medio
1.000,18600,36.598,0.667,4538,0.643,3,2014,9,Medio
1.500,18600,36.598,0.667,4538,1.125,3,2014,10,Poco
1.200,37200,36.598,3.000,40844,0.818,6,2014,11,Medio
1.125,55800,36.598,3.600,73519,0.250,9,2014,12,Mucho
1.000,49600,36.598,2.667,48407,0.667,8,2015,1,Medio
1.000,24800,36.598,1.333,12102,0.261,4,2015,2,Medio
1.111,62000,36.598,5.000,113455,0.571,10,2015,3,Mucho
1.000,24800,34.677,4.000,34400,0.000,4,2015,4,Medio
1.000,31000,34.677,1.667,17917,0.333,5,2015,5,Medio
1.000,37200,34.565,1.714,22043,0.632,6,2015,6,Medio
1.000,31000,34.003,1.111,11712,0.600,5,2015,7,Medio
1.000,37200,34.003,2.000,25298,1.125,6,2015,8,Poco
1.000,24800,23.827,2.667,15758,0.000,4,2015,9,Medio
0.000,0,0.000,0.000,0,0.600,0,2015,10,Nada
1.000,37200,23.827,0.923,8182,2.100,6,2015,11,Poco
1.000,6200,23.827,0.182,269,1.800,1,2015,12,Poco
1.000,49600,23.827,2.000,23636,2.143,8,2016,1,Poco
1.000,43400,23.827,3.500,36193,0.600,7,2016,2,Mucho
1.000,31000,23.827,5.000,36932,0.188,5,2016,3,Medio
1.000,6200,23.827,0.333,492,0.150,1,2016,4,Medio
1.000,18600,23.827,0.600,2659,1.154,3,2016,5,Poco
1.000,31000,23.827,1.111,8207,1.667,5,2016,6,Poco
1.000,55800,28.796,2.250,36153,1.333,9,2016,7,Medio
1.000,31000,32.771,1.111,11288,0.706,5,2016,8,Medio
1.000,37200,32.771,1.500,18286,0.789,6,2016,9,Medio
