KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.235,77700,34.889,6.000,162655,0.000,21,2013,12,Mucho
1.087,92500,34.889,3.571,115260,0.553,25,2014,1,Mucho
1.111,74000,34.889,3.077,79441,0.333,20,2014,2,Medio
0.933,51800,34.187,2.800,49585,0.273,14,2014,3,Medio
1.091,44400,32.432,1.846,26585,0.203,12,2014,4,Medio
1.000,55500,32.432,2.308,41538,0.587,15,2014,5,Medio
1.000,37000,32.432,3.333,40000,0.293,10,2014,6,Medio
1.077,51800,32.432,4.667,78400,0.162,14,2014,7,Medio
1.111,37000,32.432,2.500,30000,0.308,10,2014,8,Medio
1.000,40700,32.432,2.444,32267,0.353,11,2014,9,Medio
1.000,51800,32.432,4.667,78400,0.429,14,2014,10,Medio
1.111,37000,32.432,20.000,240000,0.086,10,2014,11,Medio
1.176,74000,32.432,10.000,240000,0.000,20,2014,12,Mucho
1.050,77700,32.432,10.500,264600,0.273,21,2015,1,Mucho
1.000,55500,32.432,1.000,18000,0.000,15,2015,3,Mucho
1.000,55500,32.432,10.000,180000,0.000,15,2015,4,Mucho
1.000,37000,32.432,4.000,48000,0.200,10,2015,5,Medio
1.143,29600,32.432,1.778,17067,0.150,8,2015,6,Medio
1.143,29600,32.432,1.455,13964,0.636,8,2015,7,Medio
1.000,40700,32.432,2.200,29040,0.462,11,2015,8,Medio
1.267,70300,32.432,3.167,72200,0.667,19,2015,9,Medio
1.000,37000,32.432,2.222,26667,0.474,10,2015,10,Medio
1.000,40700,32.432,7.333,96800,0.225,11,2015,11,Medio
1.063,62900,32.432,1.000,20400,0.000,17,2015,12,Mucho
1.333,88800,32.432,24.000,691200,0.000,24,2016,1,Mucho
1.000,70300,32.432,19.000,433200,0.115,19,2016,2,Medio
1.000,44400,32.432,6.000,86400,0.000,12,2016,3,Medio
1.286,33300,32.432,3.000,32400,0.218,9,2016,4,Medio
1.000,37000,32.432,10.000,120000,0.150,10,2016,5,Medio
1.400,25900,32.432,1.000,8400,0.000,7,2016,6,Medio
1.000,11100,32.432,3.000,10800,0.000,3,2016,7,Medio
1.167,25900,29.800,4.667,36018,0.300,7,2016,8,Medio
1.000,40700,28.747,11.000,128700,0.176,11,2016,9,Medio
