KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,9500,33.835,0.182,584,3.600,1,2013,12,Nada
1.000,38000,33.835,0.500,6429,2.500,4,2014,1,Poco
1.000,9500,33.835,0.095,306,3.300,1,2014,2,Nada
0.000,0,0.000,0.000,0,5.000,0,2014,3,Nada
1.000,9500,33.835,0.105,338,6.000,1,2014,4,Nada
1.000,28500,33.835,0.400,3857,1.513,3,2014,5,Poco
1.000,19000,30.326,0.200,1152,4.500,2,2014,6,Nada
1.000,19000,30.326,0.154,886,7.000,2,2014,7,Nada
1.000,28500,30.326,0.286,2469,5.143,3,2014,8,Nada
0.000,0,0.000,0.000,0,3.857,0,2014,9,Nada
0.750,28500,30.326,0.400,3457,5.400,3,2014,10,Nada
1.000,19000,30.326,0.400,2305,3.000,2,2014,11,Poco
1.333,38000,30.326,2.000,23048,2.400,4,2014,12,Poco
1.000,9500,30.326,0.222,640,0.000,1,2015,1,Medio
1.000,9500,30.326,0.074,213,3.857,1,2015,2,Nada
1.000,28500,30.326,0.182,1571,9.000,3,2015,3,Nada
1.000,19000,30.326,0.143,823,9.000,2,2015,4,Nada
1.500,85500,30.326,1.059,27454,6.500,9,2015,5,Poco
1.167,66500,27.820,1.273,23545,0.857,7,2015,6,Medio
1.000,47500,27.820,1.111,14683,1.167,5,2015,7,Poco
1.000,38000,27.820,0.667,7048,0.286,4,2015,8,Medio
1.000,28500,27.820,0.353,2798,1.875,3,2015,9,Poco
1.000,19000,27.820,0.333,1762,1.750,2,2015,10,Poco
1.000,9500,27.820,0.069,182,1.667,1,2015,11,Poco
1.000,38000,27.820,0.148,1566,12.000,4,2015,12,Nada
1.000,9500,27.820,0.034,90,12.857,1,2016,1,Nada
1.000,19000,27.820,0.071,378,14.500,2,2016,2,Nada
1.000,38000,27.820,0.160,1691,11.571,4,2016,3,Nada
1.000,19000,27.820,0.091,481,9.857,2,2016,4,Nada
1.000,19000,27.820,0.100,529,7.875,2,2016,5,Nada
1.250,47500,27.820,0.303,4004,7.125,5,2016,6,Nada
1.333,38000,27.820,0.333,3524,4.667,4,2016,7,Nada
1.000,47500,27.820,0.400,5286,2.727,5,2016,8,Poco
1.750,66500,27.820,0.609,11261,3.214,7,2016,9,Nada
