KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,8000,27.438,0.182,399,1.513,2,2013,12,Poco
1.000,32000,27.273,0.444,3879,1.513,8,2014,1,Poco
1.125,36000,27.273,0.947,9301,4.200,9,2014,2,Nada
1.111,40000,27.273,0.833,9091,0.789,10,2014,3,Medio
1.091,48000,27.273,0.923,12084,2.111,12,2014,4,Poco
1.600,32000,27.273,0.533,4655,0.677,8,2014,5,Medio
1.095,92000,27.273,2.000,50182,2.300,23,2014,6,Poco
1.000,20000,27.273,0.526,2871,0.000,5,2014,7,Medio
1.000,28000,27.273,0.737,5627,1.583,7,2014,8,Poco
1.000,4000,30.886,0.087,107,0.000,1,2014,9,Medio
1.000,36000,30.886,0.486,5409,5.308,9,2014,10,Nada
1.167,28000,30.886,0.667,5765,2.471,7,2014,11,Poco
1.200,24000,30.886,1.500,11119,1.235,6,2014,12,Poco
0.000,0,0.000,0.000,0,0.136,0,2015,1,Nada
1.500,12000,26.136,0.273,855,0.231,3,2015,2,Medio
1.111,40000,26.136,0.625,6534,7.000,10,2015,3,Nada
1.000,68000,22.928,1.172,18279,2.538,17,2015,4,Poco
1.000,68000,22.727,1.789,27656,1.800,17,2015,5,Poco
1.500,12000,30.886,0.261,967,0.068,3,2015,6,Medio
1.182,104000,30.886,1.238,39770,1.784,26,2015,7,Poco
1.000,60000,30.886,0.612,11346,1.304,15,2015,8,Poco
1.167,28000,30.886,0.187,1614,1.977,7,2015,9,Poco
1.000,68000,30.886,0.391,8208,2.875,17,2015,10,Poco
1.118,76000,30.886,0.603,14159,3.154,19,2015,11,Nada
1.000,32000,30.886,0.267,2636,1.535,8,2015,12,Poco
1.200,48000,30.886,0.369,5474,2.591,12,2016,1,Poco
1.188,76000,30.886,0.458,10747,2.077,19,2016,2,Poco
1.000,64000,30.886,0.333,6589,4.308,16,2016,3,Nada
1.071,60000,30.886,0.462,8553,2.553,15,2016,4,Poco
1.071,120000,30.886,0.732,27120,1.500,30,2016,5,Poco
1.125,144000,30.886,0.706,31395,2.803,36,2016,6,Medio
1.192,124000,30.886,0.747,28609,1.667,31,2016,7,Poco
1.135,168000,30.886,1.024,53155,1.175,42,2016,8,Medio
1.105,84000,30.886,0.368,9559,1.211,21,2016,9,Poco
