KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,364000,40.559,1.400,206691,7.500,28,2013,12,Poco
1.056,247000,40.559,1.152,115361,1.667,19,2014,1,Poco
1.000,104000,40.559,0.889,37495,0.709,8,2014,2,Medio
1.000,104000,40.559,0.889,37495,0.273,8,2014,3,Medio
1.000,169000,40.559,0.963,66007,1.114,13,2014,4,Poco
1.125,117000,40.559,0.545,25884,1.448,9,2014,5,Poco
1.000,117000,40.559,0.643,30506,1.900,9,2014,6,Poco
1.000,52000,40.559,0.571,12052,0.871,4,2014,7,Medio
1.000,65000,40.559,0.526,13876,0.682,5,2014,8,Medio
1.000,78000,40.559,0.545,17256,2.333,6,2014,9,Poco
1.000,91000,40.559,0.609,22466,1.600,7,2014,10,Poco
1.000,39000,40.559,0.222,3515,2.500,3,2014,11,Poco
0.917,143000,40.559,1.692,98154,2.250,11,2014,12,Poco
1.000,65000,47.552,0.909,28099,0.143,5,2015,1,Medio
1.125,117000,49.301,0.720,41531,1.579,9,2015,2,Poco
1.000,65000,49.301,0.400,12818,1.800,5,2015,3,Poco
0.857,78000,49.301,0.353,13572,1.579,6,2015,4,Poco
1.000,130000,49.301,0.526,33732,3.600,10,2015,5,Nada
1.000,78000,49.301,0.545,20975,2.000,6,2015,6,Poco
1.167,91000,49.301,1.556,69788,1.091,7,2015,7,Poco
1.000,52000,44.930,0.571,13351,0.130,4,2015,8,Medio
1.000,26000,40.559,0.167,1758,2.294,2,2015,9,Poco
1.000,78000,40.559,0.750,23727,2.538,6,2015,10,Poco
1.000,13000,40.559,0.054,285,1.250,1,2015,11,Poco
0.929,169000,40.559,0.510,34945,10.667,13,2015,12,Nada
1.067,208000,40.559,1.455,122711,2.850,16,2016,1,Poco
0.833,65000,39.441,0.667,17091,0.300,5,2016,2,Poco
1.000,39000,39.161,0.273,4165,1.059,3,2016,3,Poco
1.000,91000,39.161,0.737,26258,1.250,7,2016,4,Poco
1.333,52000,39.161,0.286,5818,1.800,4,2016,5,Poco
1.000,208000,39.161,1.455,118479,4.071,16,2016,6,Nada
1.000,39000,39.161,0.182,2777,0.333,3,2016,7,Medio
1.250,130000,39.161,0.400,20364,3.913,10,2016,8,Nada
1.000,104000,39.161,0.500,20364,2.069,8,2016,9,Poco
