KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.077,58800,33.939,5.600,111756,1.154,14,2013,12,Poco
1.000,46200,33.939,1.692,26535,0.419,11,2014,2,Medio
1.000,29400,33.939,1.167,11641,0.512,7,2014,3,Medio
1.000,33600,33.939,0.800,9123,0.441,8,2014,4,Medio
1.000,33600,33.939,0.727,8294,1.731,8,2014,5,Poco
1.000,33600,33.988,0.842,9617,0.913,8,2014,6,Medio
1.125,37800,34.004,0.857,11017,1.500,9,2014,7,Poco
1.000,29400,34.004,1.273,12724,1.080,7,2014,8,Poco
1.000,29400,34.004,0.933,9331,0.250,7,2014,9,Medio
1.000,54600,34.004,1.368,25407,1.696,13,2014,10,Poco
1.000,25200,34.004,1.000,8569,0.667,6,2014,11,Medio
1.000,16800,34.004,0.571,3264,0.692,4,2014,12,Medio
1.115,121800,34.004,3.412,141306,1.043,29,2015,1,Medio
1.000,37800,34.004,0.667,8569,0.692,9,2015,2,Medio
1.000,25200,34.004,0.400,3428,1.286,6,2015,3,Poco
1.000,29400,27.733,0.824,6715,0.818,7,2015,4,Medio
1.000,29400,26.688,0.933,7323,0.682,7,2015,5,Medio
1.000,16800,26.688,0.364,1630,1.500,4,2015,6,Poco
1.000,12600,19.524,0.286,703,2.000,3,2015,7,Poco
1.000,37800,19.524,2.000,14760,1.929,9,2015,8,Poco
1.000,16800,10.563,1.000,1775,0.000,4,2015,9,Medio
1.000,54600,10.563,2.889,16661,1.500,13,2015,10,Poco
1.000,25200,10.563,6.000,15971,0.115,6,2015,11,Medio
1.056,79800,10.563,38.000,320305,0.130,19,2015,12,Medio
1.095,96600,10.484,3.538,35835,0.000,23,2016,1,Mucho
1.077,58800,10.108,1.556,9246,0.813,14,2016,2,Medio
1.100,58800,29.371,1.833,31662,0.268,11,2016,3,Medio
1.000,36000,37.076,0.600,8008,0.438,6,2016,4,Medio
1.200,36000,37.076,0.462,6160,1.258,6,2016,5,Poco
1.000,84000,37.076,1.867,58135,1.696,14,2016,6,Poco
1.222,66000,37.076,2.000,48940,0.231,11,2016,7,Medio
1.000,24000,37.076,0.571,5085,0.871,4,2016,8,Medio
1.000,42000,37.076,1.556,24223,0.517,7,2016,9,Medio
