KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.043,2244000,30.480,4.475,3060516,0.168,264,2014,1,Medio
1.046,2337500,30.480,2.792,1989153,0.379,275,2014,2,Medio
1.083,2329000,29.800,2.362,1639393,0.387,274,2014,3,Medio
1.068,1989000,28.635,3.343,1903950,0.469,234,2014,4,Medio
1.034,2074000,30.549,2.837,1797623,0.050,244,2014,5,Medio
1.033,1844500,30.659,2.730,1543571,0.634,217,2014,6,Medio
1.036,1938000,30.659,2.904,1725736,0.406,228,2014,8,Medio
1.036,1700000,30.659,1.794,934893,0.278,200,2014,9,Medio
1.040,2184500,30.659,1.696,1136137,0.725,257,2014,10,Medio
1.068,2150500,30.659,1.638,1079661,0.626,253,2014,11,Medio
1.051,2788000,30.659,1.812,1548972,0.701,328,2014,12,Mucho
1.047,2635000,30.659,1.623,1311186,0.702,310,2015,1,Mucho
1.023,1912500,30.659,1.372,804444,0.626,225,2015,2,Medio
1.031,2235500,30.659,2.008,1375988,0.494,263,2015,3,Medio
1.056,1929500,30.659,1.455,860799,0.451,227,2015,4,Medio
1.063,1997500,30.659,1.429,874871,0.806,235,2015,5,Medio
1.009,1810500,30.659,1.287,714390,0.567,213,2015,6,Medio
1.034,2074000,30.659,1.660,1055456,0.862,244,2015,7,Medio
1.074,1980500,30.659,2.026,1230236,0.434,233,2015,8,Medio
1.000,1530000,30.659,1.241,582306,0.565,180,2015,9,Medio
1.042,2312000,26.945,2.100,1308489,0.731,272,2015,10,Medio
1.056,1615000,26.025,2.021,849566,0.434,190,2015,11,Medio
1.066,2346000,26.025,2.107,1286366,0.416,276,2015,12,Medio
1.070,3230000,26.025,3.363,2826875,0.703,380,2016,1,Mucho
1.039,2278000,26.025,3.153,1869253,0.188,268,2016,2,Medio
1.043,2286500,26.025,2.023,1203568,0.380,269,2016,3,Medio
1.089,2074000,26.025,1.654,892905,0.487,244,2016,4,Medio
1.035,2031500,26.025,2.069,1094036,0.561,239,2016,5,Medio
1.036,1955000,26.025,2.644,1345098,0.339,230,2016,6,Medio
1.078,2592500,26.025,3.609,2435343,0.374,305,2016,7,Mucho
1.066,2065500,26.025,2.219,1192933,0.310,243,2016,8,Medio
1.054,1989000,26.025,2.017,1044219,0.536,234,2016,9,Medio
