KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0.000,0,0.000,0.000,0,1.513,0,2013,12,Nada
1.000,683100,41.104,0.857,240672,1.513,3,2014,1,Poco
0.000,0,0.000,0.000,0,1.500,0,2014,2,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,3,Nada
1.000,227700,41.104,0.133,12479,1.513,1,2014,4,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,5,Nada
2.000,400000,36.465,0.167,24310,1.513,2,2014,6,Poco
0.000,0,0.000,0.000,0,1.513,0,2014,7,Nada
0.000,0,0.000,0.000,0,1.513,0,2014,8,Nada
1.000,600000,36.465,0.316,69092,1.513,3,2014,9,Poco
0.750,600000,36.465,0.462,100981,1.513,3,2014,10,Poco
1.000,200000,36.465,0.222,16207,2.500,1,2014,11,Poco
1.000,800000,36.465,0.500,145862,1.714,4,2014,12,Poco
0.000,0,0.000,0.000,0,4.500,0,2015,1,Nada
1.000,400000,36.465,0.182,26520,7.200,2,2015,2,Nada
2.000,400000,36.465,0.222,32414,5.000,2,2015,3,Nada
1.000,200000,36.465,0.133,9724,6.000,1,2015,4,Nada
1.000,600000,36.465,0.545,119341,4.200,3,2015,5,Nada
1.250,1000000,37.060,0.370,137259,2.000,5,2015,6,Medio
0.000,0,0.000,0.000,0,7.667,0,2015,7,Nada
1.000,200000,39.438,0.044,3506,8.625,1,2015,8,Nada
0.000,0,0.000,0.000,0,11.000,0,2015,9,Nada
1.000,200000,39.438,0.047,3669,1.513,1,2015,10,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,11,Nada
1.000,200000,38.725,0.038,2923,1.513,1,2015,12,Poco
1.000,200000,38.725,0.032,2459,1.513,1,2016,1,Poco
1.000,800000,38.725,0.136,42007,1.513,4,2016,2,Poco
1.000,200000,38.725,0.036,2816,14.000,1,2016,3,Nada
0.000,0,0.000,0.000,0,13.500,0,2016,4,Nada
1.000,1000000,38.725,0.204,79031,16.200,5,2016,5,Nada
1.000,200000,38.725,0.044,3442,11.000,1,2016,6,Nada
1.000,1000000,38.725,0.244,94451,11.500,5,2016,7,Nada
0.800,800000,38.725,0.250,77450,4.909,4,2016,8,Nada
0.800,800000,38.725,0.333,103267,4.200,4,2016,9,Nada
