KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.065,33000,35.603,4.400,51696,0.000,33,2013,12,Medio
0.960,24000,36.364,0.980,8549,1.023,24,2014,1,Poco
1.000,13000,36.362,0.388,1834,1.500,13,2014,2,Poco
1.034,30000,36.357,1.053,11481,1.414,30,2014,3,Poco
1.000,15000,36.364,0.909,4959,1.075,15,2014,4,Poco
1.061,35000,36.364,2.258,28739,0.466,35,2014,5,Medio
1.045,23000,36.364,2.091,17488,0.825,23,2014,6,Medio
1.050,21000,36.364,3.818,29157,0.000,21,2014,7,Medio
1.000,17000,36.364,1.172,7248,0.418,17,2014,8,Medio
1.067,16000,36.360,1.103,6419,0.885,16,2014,9,Medio
1.150,23000,36.362,2.000,16726,0.611,23,2014,10,Medio
1.073,44000,36.364,3.143,50286,0.643,44,2014,11,Medio
1.125,45000,36.362,1.915,31333,0.578,45,2014,12,Medio
1.125,18000,36.364,0.818,5355,0.830,18,2015,1,Medio
1.000,25000,36.360,1.351,12284,0.364,25,2015,2,Medio
1.241,36000,36.357,1.500,19633,0.818,36,2015,3,Medio
1.053,20000,36.356,0.769,5593,0.911,20,2015,4,Medio
1.000,22000,36.357,0.759,6068,1.037,22,2015,5,Poco
1.059,18000,36.359,0.667,4363,1.154,18,2015,6,Poco
1.125,18000,36.359,0.545,3570,1.200,18,2015,7,Poco
1.077,14000,36.356,0.406,2065,2.172,14,2015,8,Poco
1.167,7000,36.356,0.237,604,1.620,7,2015,9,Poco
1.071,15000,36.358,0.405,2211,2.462,15,2015,10,Poco
1.000,12000,36.364,0.333,1455,3.500,12,2015,11,Nada
1.000,45000,36.364,1.304,21344,2.647,45,2015,12,Poco
1.114,67000,37.310,1.815,45366,1.625,49,2016,1,Medio
1.000,13500,36.359,0.400,1963,0.425,9,2016,2,Medio
1.000,9000,36.364,0.231,755,0.874,6,2016,3,Medio
1.000,22500,36.362,0.732,5986,1.031,15,2016,4,Poco
1.000,6000,36.359,0.178,388,1.900,4,2016,5,Poco
1.000,12000,36.359,0.246,1074,3.120,8,2016,6,Nada
1.000,10500,36.359,0.192,732,4.333,7,2016,7,Nada
1.000,7500,36.359,0.133,364,5.368,5,2016,8,Nada
0.958,34500,36.359,0.780,9780,6.150,23,2016,9,Nada
