KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,112000,22.159,2.800,69491,5.000,14,2013,12,Poco
1.000,80000,22.159,1.429,25325,0.000,10,2014,1,Mucho
1.000,112000,22.159,0.933,23164,1.400,14,2014,2,Medio
1.000,8000,22.159,0.065,114,1.263,1,2014,3,Poco
1.000,72000,22.159,0.720,11487,1.800,9,2014,4,Poco
1.000,24000,35.668,0.353,3021,1.250,3,2014,5,Poco
0.750,24000,35.668,0.545,4669,1.615,3,2014,6,Poco
1.000,48000,35.668,1.200,20545,0.800,6,2014,7,Medio
1.000,40000,22.159,0.667,5909,1.500,5,2014,8,Poco
1.000,40000,22.159,0.476,4221,1.929,5,2014,9,Poco
1.000,32000,22.159,0.400,2836,2.250,4,2014,10,Poco
1.000,40000,22.159,0.526,4665,1.714,5,2014,11,Poco
1.000,56000,22.159,0.737,9144,2.357,7,2014,12,Poco
1.000,104500,22.532,2.364,55653,1.500,13,2015,1,Medio
1.000,59500,26.738,4.667,74242,0.360,7,2015,2,Medio
1.000,68000,26.738,1.143,20779,0.000,8,2015,3,Mucho
1.000,51000,26.738,0.353,4813,1.500,6,2015,4,Poco
1.000,85000,26.738,0.667,15152,2.857,10,2015,5,Poco
1.000,17000,26.738,0.182,826,1.250,2,2015,6,Poco
2.000,51000,26.738,0.667,9091,2.000,6,2015,7,Poco
1.000,51000,26.738,0.706,9626,1.000,6,2015,8,Poco
1.167,59500,26.738,0.609,9684,2.357,7,2015,9,Poco
1.400,59500,26.051,0.560,8680,1.895,7,2015,10,Poco
1.000,93500,21.928,0.957,19611,1.950,11,2015,11,Poco
1.077,119000,21.928,2.000,52188,1.200,14,2015,12,Medio
1.077,119000,21.928,2.000,52188,0.375,14,2016,1,Mucho
1.000,59500,21.928,0.667,8698,0.769,7,2016,2,Medio
1.000,68000,21.928,0.593,8836,0.943,8,2016,3,Medio
1.000,17000,21.928,0.133,497,1.655,2,2016,4,Poco
1.200,51000,21.928,0.500,5592,2.471,6,2016,5,Poco
1.000,68000,21.928,1.000,14911,1.875,8,2016,6,Poco
1.000,42500,19.039,0.909,7356,1.125,5,2016,7,Poco
1.333,102000,17.112,2.400,41891,0.789,12,2016,8,Mucho
1.000,29500,28.351,0.316,2641,0.600,3,2016,9,Medio
