KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.250,115000,36.759,2.000,84545,1.513,10,2013,12,Poco
1.000,46000,36.759,1.000,16909,0.692,4,2014,1,Medio
1.000,34500,36.759,0.857,10870,0.882,3,2014,2,Medio
1.000,80500,36.759,4.667,138091,0.353,7,2014,3,Medio
1.667,57500,36.759,3.333,70455,0.214,5,2014,4,Medio
0.800,46000,36.759,0.471,7957,0.400,4,2014,5,Poco
1.000,69000,36.759,0.500,12682,2.813,6,2014,6,Poco
1.250,57500,36.759,0.769,16259,1.800,5,2014,7,Poco
1.000,57500,36.759,1.111,23485,0.800,5,2014,8,Medio
1.000,34500,36.759,0.857,10870,0.938,3,2014,9,Medio
1.000,69000,36.759,2.400,60873,0.462,6,2014,10,Medio
1.000,34500,36.759,1.000,12682,0.643,3,2014,11,Medio
1.000,92000,36.759,2.667,90182,0.750,8,2014,12,Medio
1.056,218500,36.759,12.667,1017364,0.529,19,2015,1,Medio
1.000,11500,36.759,0.400,1691,0.000,1,2015,2,Medio
1.000,69000,36.759,0.571,14494,0.536,6,2015,3,Medio
1.000,34500,36.759,0.207,2624,1.846,3,2015,4,Poco
0.900,103500,36.759,1.059,40283,3.900,9,2015,5,Nada
1.143,92000,36.759,1.778,60121,0.667,8,2015,6,Medio
1.000,69000,36.759,2.000,50727,0.750,6,2015,7,Medio
1.000,138000,36.759,24.000,1217455,0.130,12,2015,8,Medio
1.000,92000,36.759,4.000,135273,0.000,8,2015,9,Medio
1.000,57500,36.759,1.111,23485,0.462,5,2015,10,Medio
1.056,236500,37.574,1.520,135073,0.600,19,2015,11,Medio
1.043,300000,36.000,1.455,157091,1.875,24,2015,12,Poco
1.075,900000,36.000,6.261,2028522,0.813,72,2016,1,Mucho
0.955,262500,36.000,0.840,79380,0.261,21,2016,2,Poco
1.150,287500,36.000,0.821,85018,1.026,23,2016,3,Poco
0.923,150000,36.000,0.649,35027,0.414,12,2016,4,Poco
1.167,350000,36.000,0.848,106909,1.125,28,2016,5,Poco
1.043,300000,36.000,0.716,77373,2.143,24,2016,6,Poco
1.000,162500,36.000,0.553,32362,1.031,13,2016,7,Poco
1.111,375000,36.000,1.091,147273,1.154,30,2016,8,Poco
1.032,400000,36.000,0.865,124541,1.343,32,2016,9,Poco
