KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.029,324000,22.884,2.118,157014,3.051,72,2013,12,Nada
0.989,396000,22.909,6.286,570229,0.183,88,2014,1,Medio
0.976,369000,22.929,2.103,177896,0.274,82,2014,2,Medio
0.980,436500,22.929,2.456,245782,0.719,97,2014,3,Medio
0.989,405000,22.929,3.462,321451,0.236,90,2014,4,Medio
0.978,400500,22.811,3.358,306828,0.346,89,2014,5,Medio
1.013,364500,22.896,3.767,314410,0.239,81,2014,6,Mucho
1.017,270000,22.929,2.857,176883,0.242,60,2014,7,Medio
1.026,385000,20.874,3.810,306147,0.274,80,2014,8,Mucho
0.989,435000,22.273,3.164,306513,0.285,87,2014,9,Medio
1.000,430000,22.273,2.774,265692,0.449,86,2014,10,Mucho
1.000,195000,22.273,1.368,59433,0.332,39,2014,11,Medio
1.000,275000,22.273,1.507,92295,0.410,55,2014,12,Medio
1.115,435000,22.273,2.852,276364,0.733,87,2015,1,Mucho
1.000,380000,22.273,2.621,221806,0.282,76,2015,2,Mucho
1.029,360000,22.252,1.309,104868,0.564,72,2015,3,Mucho
1.500,435000,22.060,1.568,150425,0.881,87,2015,4,Mucho
1.000,200000,22.273,0.952,42424,0.536,40,2015,5,Medio
0.978,225000,22.273,1.139,57091,0.633,45,2015,6,Medio
1.000,180000,22.273,0.923,37007,0.645,36,2015,7,Medio
1.077,143000,23.903,0.615,21035,1.017,28,2015,8,Poco
1.000,121000,27.400,0.449,14886,1.376,22,2015,9,Poco
0.900,99000,22.231,0.462,10158,1.674,18,2015,10,Poco
1.235,115500,22.231,0.712,18279,1.324,21,2015,11,Poco
1.000,93500,22.231,0.420,8725,1.426,17,2015,12,Poco
1.000,115500,22.231,0.506,12993,2.786,21,2016,1,Poco
1.000,66000,22.231,0.480,7043,1.576,12,2016,2,Poco
1.273,77000,17.131,0.438,5771,1.140,14,2016,3,Poco
1.000,121000,14.298,0.647,11194,2.872,22,2016,4,Poco
1.000,115500,14.298,0.933,15413,1.438,21,2016,5,Poco
1.000,47000,19.768,0.174,1616,1.158,8,2016,6,Poco
1.077,84000,21.439,0.222,4002,4.118,14,2016,7,Nada
0.952,120000,21.439,0.430,11065,3.907,20,2016,8,Nada
1.000,144000,21.439,0.676,20872,2.643,24,2016,9,Poco
