KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.200,27000,36.025,2.000,19454,1.513,6,2013,12,Poco
1.000,40500,36.025,1.200,17508,3.000,9,2014,1,Poco
1.150,103500,36.026,3.538,131937,1.800,23,2014,2,Medio
1.000,27000,36.026,0.571,5558,0.316,6,2014,3,Medio
1.063,76500,36.026,2.000,55119,1.342,17,2014,4,Poco
1.000,18000,36.027,4.000,25939,0.000,4,2014,5,Medio
1.000,9000,36.027,2.000,6485,0.222,2,2014,6,Medio
1.333,72000,28.281,1.231,25062,0.000,16,2014,7,Medio
1.000,49500,28.281,0.537,7512,3.545,11,2014,8,Nada
1.000,27000,28.281,0.500,3818,1.552,6,2014,9,Poco
1.000,36000,28.282,1.778,18101,0.818,8,2014,10,Medio
1.091,54000,28.282,2.000,30544,0.000,12,2014,11,Medio
1.091,108000,28.282,1.655,50556,1.385,24,2014,12,Poco
1.045,103500,28.281,0.868,25405,1.159,23,2015,1,Poco
1.036,130500,28.281,1.318,48650,1.831,29,2015,2,Medio
1.250,67500,28.281,1.200,22908,0.316,15,2015,3,Medio
1.000,121500,28.281,0.982,33737,0.761,27,2015,4,Medio
1.050,94500,28.281,0.494,13206,1.606,21,2015,5,Poco
1.000,31500,28.281,0.154,1371,2.238,7,2015,6,Poco
1.083,58500,28.281,0.361,5974,2.400,13,2015,7,Poco
1.091,54000,28.281,0.571,8727,2.049,12,2015,8,Poco
1.000,54000,28.281,0.706,10780,1.313,12,2015,9,Poco
1.000,63000,28.282,0.737,13129,1.622,14,2015,10,Poco
1.000,67500,28.281,1.429,27271,1.421,15,2015,11,Poco
1.000,76500,25.430,1.360,26458,0.220,17,2015,12,Medio
1.000,121500,20.203,1.543,37872,1.435,27,2016,1,Poco
1.000,157500,20.203,2.593,82496,0.661,35,2016,2,Mucho
1.000,85500,20.203,1.520,26256,0.532,19,2016,3,Medio
1.056,85500,20.203,1.810,31257,0.407,19,2016,4,Medio
1.063,76500,20.204,1.172,18121,0.411,17,2016,5,Medio
1.182,58500,20.204,0.619,7317,1.036,13,2016,6,Poco
1.000,85500,20.202,0.974,16830,1.408,19,2016,7,Poco
1.000,76500,20.203,1.214,18767,0.980,17,2016,8,Medio
1.182,58500,20.204,0.929,10975,0.735,13,2016,9,Medio
