KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
0.975,39000,32.621,2.229,28352,9.545,39,2013,12,Nada
1.088,62000,32.538,1.824,36787,1.699,62,2014,2,Poco
1.000,29000,32.538,1.184,11169,0.470,29,2014,3,Medio
1.063,51000,32.538,3.517,58366,0.677,51,2014,4,Medio
1.000,6000,32.607,0.103,202,0.021,6,2014,5,Medio
1.057,56000,32.621,0.640,11691,4.012,56,2014,6,Nada
1.209,52000,32.621,1.000,16963,1.593,52,2014,7,Poco
1.113,69000,32.621,1.200,27010,1.158,69,2014,8,Poco
1.000,31000,32.621,0.363,3667,1.203,31,2014,9,Poco
0.978,44000,32.621,0.564,8097,1.974,44,2014,10,Poco
1.019,55000,32.621,1.571,28194,1.167,55,2014,11,Poco
1.019,110000,32.621,2.245,80554,0.323,110,2014,12,Mucho
1.026,40000,32.621,0.455,5931,1.206,40,2015,1,Poco
1.258,78000,32.621,0.940,23912,1.346,78,2015,2,Poco
1.162,79000,32.615,1.350,34795,0.974,79,2015,3,Medio
1.282,50000,32.598,1.042,16978,0.655,50,2015,4,Medio
1.160,58000,32.598,1.074,20308,0.768,58,2015,5,Medio
1.347,66000,32.492,1.269,27218,0.882,66,2015,6,Medio
1.344,86000,31.894,1.792,49143,0.845,86,2015,7,Medio
1.481,80000,31.894,3.404,86860,0.671,80,2015,8,Medio
1.021,49000,31.894,4.261,66589,0.000,49,2015,9,Medio
1.000,57000,31.894,1.341,24382,0.321,57,2015,10,Medio
1.029,35000,31.894,0.470,5244,1.000,35,2015,11,Poco
1.079,41000,31.894,0.617,8062,1.851,41,2015,12,Poco
1.043,72000,29.569,1.029,21898,1.038,72,2016,1,Poco
1.167,35000,4.000,0.458,641,1.905,35,2016,2,Nada
1.125,59500,27.395,0.744,12124,1.196,45,2016,3,Poco
1.061,52500,36.000,0.619,11708,1.224,35,2016,4,Poco
1.152,79500,36.000,1.104,31601,1.330,53,2016,5,Poco
1.114,73500,36.000,0.942,24933,1.015,49,2016,6,Poco
1.138,111000,36.000,1.138,45493,1.292,74,2016,7,Medio
1.068,70500,36.000,0.563,14286,1.210,47,2016,8,Poco
1.171,72000,36.000,0.533,13824,1.694,48,2016,9,Poco
