KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,2000,28.979,2.000,1159,0.051,1,2013,12,Poco
1.148,124000,28.979,2.696,96865,0.000,62,2014,1,Mucho
1.167,196000,28.979,2.154,122335,1.131,98,2014,2,Medio
1.106,108500,29.651,1.224,39363,0.839,52,2014,3,Medio
2.815,190000,40.031,3.800,289022,0.566,76,2014,4,Mucho
1.143,100000,38.251,1.818,69547,0.000,40,2014,5,Mucho
1.049,107500,29.090,1.911,59764,0.786,43,2014,6,Medio
1.128,110000,29.090,3.034,97100,0.019,44,2014,7,Mucho
1.216,112500,29.090,1.915,62667,0.661,45,2014,8,Medio
1.071,75000,29.090,0.882,19251,0.432,30,2014,9,Medio
1.078,172500,29.089,2.123,106535,1.235,69,2014,10,Medio
1.109,152500,29.090,1.544,68509,0.333,61,2014,11,Medio
1.138,165000,29.090,1.100,52798,1.181,66,2014,12,Medio
1.167,175000,29.090,1.522,77468,0.872,70,2015,1,Mucho
1.071,150000,29.090,1.277,55704,0.533,60,2015,2,Medio
1.167,122500,29.089,1.195,42588,0.903,49,2015,3,Medio
1.083,130000,29.090,1.020,38559,0.385,52,2015,4,Medio
1.114,97500,29.090,0.650,18436,1.472,39,2015,5,Poco
1.270,117500,29.091,1.343,45902,0.879,47,2015,6,Medio
1.269,82500,29.094,1.784,42815,0.630,33,2015,7,Medio
1.106,130000,29.094,11.556,437051,0.202,52,2015,8,Mucho
1.045,57500,29.093,2.190,36643,0.023,23,2015,9,Medio
1.148,77500,29.094,1.676,37783,0.556,31,2015,10,Medio
1.067,80000,29.094,1.684,39200,0.481,32,2015,11,Medio
1.160,145000,29.094,2.900,122339,0.733,58,2015,12,Medio
1.217,140000,29.094,5.895,240101,0.471,56,2016,1,Mucho
1.269,82500,29.093,2.444,58672,0.000,33,2016,2,Medio
1.118,47500,29.093,0.717,9908,0.551,19,2016,3,Medio
1.195,122500,29.093,1.922,68483,0.722,49,2016,4,Medio
1.200,105000,29.094,1.377,42067,0.743,42,2016,5,Medio
1.323,102500,29.093,0.976,29110,0.982,41,2016,6,Medio
1.000,67500,29.093,0.915,17974,1.091,27,2016,7,Poco
1.423,92500,29.094,1.644,44255,0.300,37,2016,8,Medio
1.188,95000,29.093,1.152,31826,0.971,38,2016,9,Medio
