KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.167,16100,38.379,2.000,12358,1.200,7,2013,12,Poco
1.000,11500,38.379,1.250,5517,0.529,5,2014,1,Medio
1.000,23000,38.379,1.667,14712,0.682,10,2014,2,Medio
1.000,9200,38.379,1.143,4035,0.955,4,2014,3,Medio
1.000,18400,38.379,16.000,112989,0.000,8,2014,4,Mucho
1.000,9200,38.399,2.000,7065,0.136,4,2014,5,Medio
1.000,2300,38.458,0.250,221,0.563,1,2014,6,Medio
1.200,13800,38.458,1.000,5307,1.154,6,2014,7,Poco
1.000,13800,38.458,1.500,7961,1.909,6,2014,8,Poco
1.000,11500,38.458,0.909,4021,0.231,5,2014,9,Medio
1.000,20700,38.458,1.059,8429,1.765,9,2014,10,Poco
1.000,18400,38.458,1.455,10293,1.050,8,2014,11,Poco
1.200,13800,38.458,0.857,4549,0.545,6,2014,12,Medio
1.111,23000,38.458,1.250,11057,1.304,10,2015,1,Poco
1.143,18400,38.458,1.231,8709,0.750,8,2015,2,Medio
1.000,27600,38.360,1.846,19546,0.875,12,2015,3,Mucho
1.000,18400,37.273,1.600,10973,0.600,8,2015,4,Medio
1.000,18400,37.273,2.667,18288,0.429,8,2015,5,Medio
1.000,13800,33.775,1.500,6991,0.214,6,2015,6,Medio
1.000,4600,30.277,0.400,557,0.818,2,2015,7,Poco
1.167,16100,30.277,2.333,11374,0.750,7,2015,8,Medio
1.000,4600,30.277,2.000,2785,0.400,2,2015,9,Poco
1.000,4600,20.751,0.667,636,0.000,2,2015,10,Poco
1.000,16100,20.751,1.273,4252,1.636,7,2015,11,Poco
1.083,29900,20.751,5.200,32264,1.364,13,2015,12,Medio
1.000,16100,17.826,0.875,2511,0.529,7,2016,2,Poco
1.000,21400,20.514,1.059,4648,0.882,9,2016,3,Medio
1.000,6000,37.000,0.235,522,0.700,2,2016,4,Medio
1.250,15000,62.182,0.556,5182,1.667,5,2016,5,Poco
1.000,3000,62.182,0.095,178,1.500,1,2016,6,Poco
1.000,12000,62.182,0.364,2713,4.875,4,2016,7,Nada
1.000,15000,62.182,0.526,4909,2.700,5,2016,8,Poco
1.000,18000,62.182,0.857,9594,3.000,6,2016,9,Poco
