KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
7.900,2567500,32.867,0.862,726993,18.566,395,2013,12,Nada
7.289,3932500,32.867,2.283,2950802,1.563,605,2014,1,Medio
5.152,1105000,31.139,0.343,117934,0.730,170,2014,2,Medio
4.442,1241500,26.340,0.305,99776,1.854,191,2014,3,Poco
4.500,702000,26.340,0.227,42042,1.643,108,2014,4,Poco
3.208,500500,26.340,0.201,26539,2.693,77,2014,5,Poco
3.875,806000,26.340,0.439,93188,2.745,124,2014,6,Poco
4.313,448500,25.786,0.138,16008,2.146,69,2014,7,Nada
4.000,1690000,25.408,0.404,173627,8.622,260,2014,8,Nada
5.613,2918500,30.664,1.107,990944,3.377,449,2014,9,Poco
5.900,3068000,24.558,0.673,507319,1.161,472,2014,10,Medio
5.734,2944500,19.580,0.518,298656,2.797,453,2014,11,Medio
6.921,3419000,19.580,0.521,348992,1.415,526,2014,12,Poco
7.015,3009500,19.580,0.407,239643,2.833,463,2015,1,Medio
6.870,2411500,19.580,0.514,242799,1.887,371,2015,2,Medio
6.825,1774500,19.580,0.683,237435,1.182,273,2015,3,Poco
6.368,786500,19.580,0.598,92020,0.713,121,2015,4,Poco
5.440,884000,19.580,0.352,60985,0.557,136,2015,5,Medio
5.875,1222000,19.580,0.351,83924,3.566,188,2015,6,Nada
4.343,988000,19.580,0.415,80342,2.980,152,2015,7,Poco
4.583,1787500,18.177,0.344,111621,1.828,275,2015,8,Poco
3.100,604500,13.988,0.074,6219,6.395,93,2015,9,Nada
5.047,1410500,13.988,0.196,38590,7.027,217,2015,10,Nada
5.694,1332500,13.988,0.228,42527,5.133,205,2015,11,Nada
6.232,2795000,13.988,0.736,287875,4.637,430,2015,12,Poco
6.167,3411000,15.098,2.643,1361039,1.310,518,2016,1,Poco
4.565,1470000,20.132,0.917,271387,0.052,210,2016,2,Medio
6.432,1666000,20.132,0.377,126406,1.135,238,2016,3,Poco
6.000,1596000,20.132,0.321,103035,2.562,228,2016,4,Poco
4.214,826000,20.132,0.219,36473,2.649,118,2016,5,Poco
4.762,1400000,20.132,0.519,146415,2.461,200,2016,6,Poco
5.492,2499000,20.132,0.838,421612,1.599,357,2016,7,Medio
5.386,2149000,20.132,0.753,325938,2.493,307,2016,8,Medio
5.660,2100000,20.132,0.615,260168,0.882,300,2016,9,Medio
