KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,35000,35.065,0.667,8182,1.513,1,2013,12,Poco
1.000,35000,35.065,2.000,24545,1.513,1,2014,1,Poco
1.000,35000,35.065,0.087,1067,1.513,1,2014,2,Poco
1.000,70000,35.065,0.091,2231,1.513,2,2014,3,Poco
0.000,0,0.000,0.000,0,15.750,0,2014,4,Nada
1.000,105000,35.065,0.154,5664,1.513,3,2014,5,Poco
1.000,198000,31.129,0.400,24655,10.800,6,2014,6,Nada
1.000,256000,28.977,1.000,74182,4.000,8,2014,7,Poco
1.000,128000,28.977,0.154,5706,0.706,4,2014,8,Medio
1.000,64000,28.977,0.043,789,8.000,2,2014,9,Nada
0.000,0,0.000,0.000,0,9.857,0,2014,10,Nada
0.000,0,0.000,0.000,0,23.000,0,2014,11,Nada
1.000,64000,28.977,0.044,824,1.513,2,2014,12,Poco
1.000,32000,28.977,0.023,213,1.513,1,2015,1,Poco
0.000,0,0.000,0.000,0,1.513,0,2015,2,Nada
1.500,96000,28.977,0.072,2011,1.513,3,2015,3,Poco
1.000,32000,28.977,0.025,235,30.000,1,2015,4,Nada
0.000,0,0.000,0.000,0,29.250,0,2015,5,Nada
1.000,96000,28.977,0.083,2318,29.250,3,2015,6,Nada
1.000,192000,28.977,0.200,11127,24.750,6,2015,7,Nada
1.000,32000,28.977,0.038,350,9.000,1,2015,8,Nada
1.000,32000,28.977,0.039,364,7.800,1,2015,9,Nada
1.000,96000,28.977,0.128,3551,9.375,3,2015,10,Nada
1.000,96000,28.977,0.146,4071,13.200,3,2015,11,Nada
1.000,32000,28.977,0.054,501,8.143,1,2015,12,Nada
0.000,0,0.000,0.000,0,7.714,0,2016,1,Nada
0.000,0,0.000,0.000,0,13.500,0,2016,2,Nada
0.000,0,0.000,0.000,0,1.513,0,2016,3,Nada
1.000,32000,28.977,0.057,530,1.513,1,2016,4,Poco
1.000,192000,28.977,0.429,23844,1.513,6,2016,5,Poco
1.000,224000,28.977,0.700,45436,4.714,7,2016,6,Poco
1.200,192000,28.977,1.000,55636,1.929,6,2016,7,Poco
1.000,32000,28.977,0.400,3709,0.474,1,2016,8,Medio
0.000,0,0.000,0.000,0,0.429,0,2016,9,Nada
