KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,25900,34.889,1.000,9036,0.000,7,2013,12,Medio
1.000,48100,34.889,3.714,62332,0.000,13,2014,1,Mucho
0.947,66600,34.889,2.571,59751,0.677,18,2014,2,Medio
1.000,66600,33.388,3.273,72774,0.553,18,2014,3,Medio
1.250,18500,32.432,1.250,7500,0.245,5,2014,4,Medio
1.000,22200,32.432,2.400,17280,0.293,6,2014,5,Medio
1.091,44400,32.432,24.000,345600,0.103,12,2014,6,Medio
1.000,33300,32.432,9.000,97200,0.000,9,2014,7,Medio
1.000,37000,32.432,5.000,60000,0.222,10,2014,8,Medio
1.000,29600,32.432,2.667,25600,0.194,8,2014,9,Medio
1.000,44400,32.432,4.000,57600,0.444,12,2014,10,Medio
1.176,74000,32.432,10.000,240000,0.200,20,2014,11,Mucho
1.231,59200,32.432,4.571,87771,0.150,16,2014,12,Medio
1.071,55500,32.432,6.000,108000,0.313,15,2015,1,Medio
1.000,59200,32.432,32.000,614400,0.071,16,2015,3,Medio
1.077,51800,32.432,28.000,470400,0.000,14,2015,4,Mucho
1.000,14800,32.432,1.000,4800,0.073,4,2015,5,Medio
1.000,48100,32.432,2.600,40560,0.618,13,2015,6,Medio
1.167,51800,32.432,5.600,94080,0.290,14,2015,7,Medio
1.250,37000,32.432,5.000,60000,0.194,10,2015,8,Medio
1.083,48100,32.432,5.200,81120,0.162,13,2015,9,Medio
0.909,37000,32.432,3.333,40000,0.243,10,2015,10,Medio
1.200,44400,32.432,8.000,115200,0.273,12,2015,11,Medio
1.063,62900,32.432,1.000,20400,0.000,17,2015,12,Mucho
1.150,85100,32.432,23.000,634800,0.000,23,2016,1,Mucho
1.056,70300,32.432,19.000,433200,0.115,19,2016,2,Mucho
1.000,25900,32.432,2.333,19600,0.000,7,2016,3,Medio
1.167,25900,32.432,2.333,19600,0.367,7,2016,4,Medio
1.000,29600,32.432,16.000,153600,0.000,8,2016,5,Medio
1.000,14800,32.432,4.000,19200,0.136,4,2016,6,Medio
1.000,11100,32.432,1.500,5400,0.158,3,2016,7,Medio
1.000,14800,32.432,2.667,12800,0.600,4,2016,8,Medio
1.000,11100,28.747,2.000,6382,0.000,3,2016,9,Medio
