KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,24500,32.381,0.076,600,72.000,7,2013,12,Nada
1.500,21000,33.333,0.070,491,24.273,6,2014,1,Nada
1.000,21000,33.333,0.076,532,14.471,6,2014,2,Nada
1.000,31500,33.333,0.126,1322,12.000,9,2014,3,Nada
1.222,38500,33.333,0.179,2295,9.571,11,2014,4,Nada
1.222,38500,33.333,0.218,2795,6.462,11,2014,5,Nada
1.000,52500,33.333,0.435,7609,4.355,15,2014,6,Nada
1.100,38500,33.333,0.595,7631,1.946,11,2014,7,Poco
1.148,108500,30.481,4.133,136695,1.054,31,2014,8,Medio
1.000,17500,26.531,0.526,2444,0.105,5,2014,9,Medio
1.000,10500,26.531,0.194,539,1.085,3,2014,10,Poco
1.100,38500,26.531,1.294,13218,1.077,11,2014,11,Poco
1.000,7000,26.531,0.167,310,0.474,2,2014,12,Medio
1.000,35000,26.531,0.625,5804,3.938,10,2015,1,Nada
1.000,35000,26.531,1.667,15476,1.435,10,2015,2,Poco
0.000,0,0.000,0.000,0,0.136,0,2015,3,Nada
1.200,21000,26.531,0.750,4179,0.150,6,2015,4,Medio
1.000,31500,26.531,0.857,7163,2.813,9,2015,5,Poco
1.000,59500,13.725,2.267,18511,1.200,17,2015,6,Poco
1.000,52500,6.213,1.304,4255,0.844,15,2015,7,Poco
1.000,42000,4.762,1.600,3200,1.024,12,2015,8,Poco
1.000,17500,26.531,0.588,2731,0.068,5,2015,9,Medio
1.000,21000,26.531,0.324,1807,1.500,6,2015,10,Poco
1.000,35000,26.531,0.625,5804,2.739,10,2015,11,Poco
0.000,0,0.000,0.000,0,1.571,0,2015,12,Nada
1.200,48000,19.841,1.263,12030,2.063,12,2016,1,Poco
1.000,31500,25.926,1.556,12704,1.091,7,2016,2,Poco
1.000,40500,25.926,1.385,14538,0.158,9,2016,3,Medio
1.000,13500,25.926,0.286,1000,1.286,3,2016,4,Poco
1.083,58500,22.507,1.040,13693,1.421,13,2016,5,Poco
1.200,54000,11.111,1.200,7200,1.920,12,2016,6,Poco
1.000,9000,11.111,0.182,182,0.429,2,2016,7,Poco
1.091,54000,40.212,0.369,8018,2.000,12,2016,8,Poco
1.250,22500,42.857,0.114,1096,5.423,5,2016,9,Nada
