KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
3.818,16800,19.822,0.420,1399,16.857,84,2013,12,Nada
4.538,11800,19.822,0.404,945,3.905,59,2014,1,Nada
4.500,3600,19.822,0.151,108,2.076,18,2014,2,Nada
8.000,44800,19.822,2.909,25833,2.050,224,2014,3,Poco
6.548,55000,19.822,2.926,31894,0.439,275,2014,4,Medio
11.795,103800,19.877,7.208,148727,0.836,519,2014,5,Mucho
12.000,7200,19.920,0.336,483,0.000,36,2014,6,Poco
4.450,17800,19.920,0.525,1862,0.773,89,2014,7,Poco
7.550,30200,19.920,1.348,8111,0.582,151,2014,8,Medio
4.900,9800,19.920,0.370,722,1.076,49,2014,9,Nada
4.833,5800,19.920,0.191,221,1.723,29,2014,10,Nada
10.067,30200,19.920,1.218,7326,1.795,151,2014,11,Poco
4.833,5800,19.920,0.182,211,1.454,29,2014,12,Nada
5.846,15200,19.920,0.450,1362,2.971,76,2015,1,Nada
6.000,25200,19.920,0.958,4810,1.535,126,2015,2,Poco
4.846,12600,19.920,0.627,1573,1.714,63,2015,3,Nada
4.429,6200,19.920,0.579,716,0.781,31,2015,4,Poco
6.091,13400,17.505,1.000,2346,0.518,67,2015,5,Poco
4.875,7800,17.505,0.510,696,1.789,39,2015,6,Nada
11.600,11600,17.505,2.035,4133,1.248,58,2015,7,Nada
5.875,18800,19.585,2.725,10032,0.361,94,2015,9,Poco
5.125,10700,28.688,1.155,3545,0.704,41,2015,10,Medio
4.167,7500,32.417,0.352,856,0.321,25,2015,11,Medio
5.279,68100,32.417,3.175,70087,2.269,227,2015,12,Medio
5.211,89100,32.417,4.869,140630,0.225,297,2016,1,Mucho
4.405,55500,32.417,2.643,47549,0.546,185,2016,2,Medio
3.708,26700,32.417,1.534,13281,0.169,89,2016,3,Medio
4.290,39900,32.417,0.989,12790,0.399,133,2016,4,Medio
4.056,43800,32.417,0.866,12303,1.423,146,2016,5,Poco
3.257,34200,32.417,0.765,8482,1.174,114,2016,6,Poco
4.489,60600,32.417,2.010,39485,1.176,202,2016,7,Medio
4.063,39000,32.417,2.921,36933,0.305,130,2016,8,Medio
3.040,22800,32.417,1.206,8916,0.283,76,2016,9,Medio
