KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,28800,40.417,1.000,11640,1.513,6,2013,12,Poco
1.167,33600,40.417,0.933,12675,3.000,7,2014,1,Poco
1.200,57600,40.417,2.000,46560,1.400,12,2014,2,Medio
1.000,28800,40.417,2.400,27936,0.600,6,2014,3,Medio
1.000,28800,40.417,6.000,69840,0.000,6,2014,4,Medio
1.000,24000,40.417,3.333,32333,0.250,5,2014,5,Medio
1.000,14400,40.417,2.000,11640,0.176,3,2014,6,Medio
1.000,28800,40.417,1.000,11640,0.429,6,2014,7,Medio
1.077,67200,36.771,2.000,49420,2.143,14,2014,8,Medio
1.000,52800,30.208,4.400,70180,0.522,11,2014,9,Mucho
1.000,28800,30.208,4.000,34800,0.097,6,2014,10,Medio
1.000,44000,39.091,2.667,45867,0.194,8,2014,11,Medio
1.000,44000,39.091,1.600,27520,0.480,8,2014,12,Medio
1.250,27500,39.091,1.429,15357,0.818,5,2015,1,Medio
1.000,22000,39.091,1.000,8600,0.143,4,2015,2,Medio
1.000,33000,39.091,0.857,11057,1.235,6,2015,3,Poco
1.000,11000,39.091,0.333,1433,1.400,2,2015,4,Poco
1.000,5500,39.091,0.222,478,1.250,1,2015,5,Poco
0.000,0,0.000,0.000,0,1.333,0,2015,6,Nada
1.333,22000,47.764,0.667,7005,1.513,4,2015,7,Poco
1.000,22000,47.763,1.000,10508,2.400,4,2015,8,Poco
1.000,16500,47.763,1.200,9457,1.500,3,2015,9,Poco
1.000,11000,47.766,0.444,2335,0.273,2,2015,10,Medio
1.000,11000,47.769,0.286,1501,2.667,2,2015,11,Poco
1.000,5500,47.785,0.095,250,2.571,1,2015,12,Poco
1.100,60500,47.785,1.100,31801,9.000,11,2016,1,Poco
1.000,11000,47.781,0.286,1502,1.071,2,2016,2,Poco
1.000,22000,47.777,0.615,6468,1.929,4,2016,3,Poco
1.500,16500,47.777,1.200,9460,0.706,3,2016,4,Medio
1.000,33000,47.777,6.000,94598,0.333,6,2016,5,Medio
1.000,11000,47.777,0.444,2336,0.231,2,2016,6,Medio
1.000,38500,47.781,1.273,23413,2.182,7,2016,7,Poco
1.125,49500,47.055,3.600,83851,0.600,9,2016,8,Medio
1.000,5500,46.847,1.000,2577,0.333,1,2016,9,Medio
