KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.100,49500,28.545,4.400,62172,1.500,11,2013,12,Poco
1.000,27000,28.545,2.400,18497,0.600,6,2014,1,Medio
1.000,22500,28.545,2.000,12845,0.286,5,2014,2,Poco
1.125,40500,28.545,6.000,69365,0.409,9,2014,3,Medio
1.000,31500,28.545,1.556,13987,0.000,7,2014,4,Medio
1.000,76500,30.390,3.091,71858,1.286,17,2014,5,Medio
1.000,13500,36.384,3.000,14735,0.182,3,2014,6,Medio
1.000,18000,36.384,1.333,8732,0.000,4,2014,7,Medio
1.000,27000,36.384,0.750,7368,0.750,6,2014,8,Medio
1.000,22500,36.384,0.667,5458,2.308,5,2014,9,Poco
1.200,27000,36.384,2.400,23577,1.000,6,2014,10,Poco
1.000,27000,36.384,3.000,29471,0.000,6,2014,12,Medio
1.000,31500,36.384,1.273,14587,0.462,7,2015,1,Medio
1.200,27000,36.384,1.714,16841,0.778,6,2015,2,Medio
1.250,45000,32.141,1.000,14464,0.000,10,2015,3,Medio
1.000,13500,32.141,0.500,2170,0.000,3,2015,4,Medio
1.000,45000,32.141,1.429,20662,1.895,10,2015,5,Poco
1.000,9000,32.141,2.000,5785,0.261,2,2015,6,Medio
0.500,4500,28.020,0.028,36,0.000,1,2015,7,Poco
1.000,54000,28.020,0.182,2751,16.385,12,2015,8,Nada
1.231,72000,28.020,0.302,6090,12.200,16,2015,9,Nada
1.120,126000,28.020,0.903,31889,4.655,28,2015,10,Poco
1.000,72000,28.020,1.778,35866,0.911,16,2015,11,Medio
1.083,58500,28.020,26.000,426187,0.050,13,2015,12,Medio
1.154,67500,28.020,1.000,18914,0.000,15,2016,1,Mucho
1.000,63000,28.020,2.800,49428,0.000,14,2016,2,Medio
0.917,49500,28.020,0.667,9247,0.714,11,2016,3,Poco
1.000,22500,28.020,0.244,1538,1.725,5,2016,4,Poco
1.100,49500,28.020,0.917,12714,1.800,11,2016,5,Poco
1.200,27000,28.020,2.000,15131,0.667,6,2016,6,Medio
1.143,36000,28.020,1.000,10087,0.000,8,2016,7,Medio
1.071,67500,28.020,1.111,21015,1.920,15,2016,8,Poco
1.167,31500,28.020,1.167,10297,1.138,7,2016,9,Poco
