KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,59200,34.736,0.872,17927,6.000,17,2013,12,Nada
1.200,63000,35.065,0.900,19882,2.760,18,2014,1,Poco
1.045,80500,35.065,1.586,44774,1.186,23,2014,2,Poco
1.000,49000,35.065,1.750,30068,0.621,14,2014,3,Medio
1.000,31500,35.065,1.059,11695,0.218,9,2014,4,Medio
1.000,35000,35.065,1.250,15341,0.848,10,2014,5,Medio
1.000,38500,35.065,1.692,22846,0.273,11,2014,6,Medio
1.000,42000,35.065,1.200,17673,1.000,12,2014,7,Poco
1.000,35000,35.065,0.909,11157,0.909,10,2014,8,Medio
1.091,84000,35.065,2.000,58909,1.091,24,2014,9,Poco
1.000,91000,35.065,2.364,75421,0.783,26,2014,10,Medio
1.000,105000,35.065,4.286,157792,0.500,30,2014,11,Medio
1.043,84000,35.065,1.263,37206,0.150,24,2014,12,Medio
1.073,154000,35.065,2.444,132000,1.275,44,2015,1,Medio
1.034,105000,35.065,15.000,552273,0.061,30,2015,2,Medio
1.042,87500,35.065,16.667,511364,0.061,25,2015,3,Medio
0.958,80500,35.065,2.190,61831,0.030,23,2015,4,Medio
1.095,80500,35.065,1.586,44774,0.769,23,2015,5,Medio
1.000,70000,35.065,1.429,35065,0.380,20,2015,6,Medio
1.000,42000,35.065,0.923,13594,0.864,12,2015,7,Medio
1.091,42000,35.065,0.960,14138,0.382,12,2015,8,Medio
1.000,63000,35.065,1.200,26509,1.227,18,2015,9,Poco
1.048,77000,35.065,1.833,49500,0.857,22,2015,10,Medio
1.000,56000,35.065,0.842,16536,0.692,16,2015,11,Medio
1.077,98000,35.065,1.037,35636,1.393,28,2015,12,Poco
0.971,119000,24.242,1.417,40869,1.273,34,2016,1,Poco
1.049,150500,24.242,2.205,80454,0.769,43,2016,2,Mucho
1.000,140000,24.242,3.810,129293,0.543,40,2016,3,Mucho
1.000,87500,24.242,2.381,50505,0.051,25,2016,4,Medio
1.043,84000,24.242,1.297,26418,0.528,24,2016,5,Medio
1.000,80500,24.242,1.243,24262,0.607,23,2016,6,Medio
1.080,94500,24.242,1.350,30927,0.792,27,2016,7,Medio
1.095,80500,24.242,1.243,24262,0.851,23,2016,8,Medio
1.000,70000,24.242,0.784,13310,0.658,20,2016,9,Medio
