KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.077,315000,36.970,6.462,752476,1.444,42,2013,12,Medio
1.000,262500,36.970,1.795,174184,0.194,35,2014,2,Mucho
1.091,180000,36.970,0.750,49909,0.828,24,2014,3,Medio
1.034,225000,36.970,1.034,86050,0.980,30,2014,4,Medio
1.000,60000,36.970,0.200,4436,0.876,8,2014,5,Medio
1.000,112500,36.970,0.330,13711,2.613,15,2014,6,Poco
1.000,232500,36.970,0.969,83268,2.094,31,2014,7,Poco
1.077,105000,32.525,0.538,18389,1.500,14,2014,8,Poco
1.222,165000,32.525,0.863,46301,1.250,22,2014,9,Poco
1.087,187500,32.525,0.794,48401,1.164,25,2014,10,Poco
1.000,135000,32.525,0.643,28227,1.820,18,2014,11,Poco
1.000,180000,32.525,0.960,56204,0.877,24,2014,12,Medio
1.000,187500,32.525,0.820,49988,1.388,25,2015,1,Poco
1.036,217500,32.525,1.055,74601,1.343,29,2015,2,Poco
1.032,240000,32.525,1.185,92516,0.962,32,2015,3,Medio
1.000,112500,32.525,0.330,12063,1.012,15,2015,4,Poco
1.000,60000,32.525,0.138,2692,2.447,8,2015,5,Poco
1.000,45000,32.525,0.118,1722,2.945,6,2015,6,Poco
1.000,127500,32.525,0.430,17848,4.966,17,2015,7,Nada
1.000,112500,32.525,0.536,19602,3.000,15,2015,8,Poco
1.095,172500,32.525,1.704,95588,1.974,23,2015,9,Poco
1.000,52500,30.274,0.298,4734,0.109,7,2015,10,Medio
1.143,120000,27.272,0.432,14152,3.000,16,2015,11,Poco
1.000,180000,27.272,1.412,69302,1.891,24,2015,12,Poco
0.966,210000,27.273,11.200,641450,0.319,28,2016,1,Medio
1.000,187000,35.829,1.692,113385,0.000,22,2016,2,Mucho
1.100,187000,35.829,0.815,54593,1.054,22,2016,3,Poco
1.000,102000,35.829,0.545,19934,1.167,12,2016,4,Poco
1.000,42500,35.829,0.256,3904,0.857,5,2016,5,Medio
1.000,153000,35.829,0.679,37235,1.769,18,2016,6,Poco
1.000,119000,35.829,0.609,25953,2.571,14,2016,7,Poco
1.000,102000,32.620,0.632,21014,1.297,12,2016,8,Poco
1.000,76500,31.551,0.529,12778,1.500,9,2016,9,Poco
