KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.115,232000,36.362,1.000,84361,0.000,58,2013,12,Mucho
1.044,284000,36.364,0.904,93408,0.575,71,2014,2,Medio
1.359,424000,36.364,1.342,206881,1.380,106,2014,3,Medio
1.055,232000,36.364,2.231,188200,0.433,58,2014,4,Medio
1.000,184000,36.364,2.140,143158,0.115,46,2014,5,Medio
1.000,248000,36.364,3.647,328902,0.486,62,2014,6,Medio
1.102,216000,36.363,5.400,424133,0.281,54,2014,8,Medio
1.049,172000,36.362,4.095,256130,0.067,43,2014,9,Medio
1.089,244000,36.363,5.810,515448,0.319,61,2014,10,Medio
0.982,216000,36.364,2.160,169658,0.076,54,2014,11,Medio
1.051,328000,36.364,1.547,184539,0.873,82,2014,12,Medio
1.151,428000,36.364,2.972,462595,0.914,107,2015,1,Mucho
1.033,248000,32.992,10.333,845469,0.148,62,2015,2,Medio
1.077,224000,27.273,1.647,100620,0.249,56,2015,4,Medio
1.781,228000,27.271,1.810,112512,0.758,57,2015,5,Medio
1.022,184000,27.271,3.538,177554,0.243,46,2015,6,Medio
1.049,172000,27.271,3.185,149403,0.208,43,2015,7,Medio
1.019,220000,27.271,3.056,183321,0.329,55,2015,8,Mucho
1.091,192000,27.271,3.429,179520,0.417,48,2015,9,Medio
1.000,224000,27.272,2.240,136839,0.164,56,2015,10,Medio
1.103,172000,27.273,0.851,39942,0.792,43,2015,11,Medio
1.939,380000,27.273,2.676,277337,1.204,95,2015,12,Medio
1.119,376000,27.273,4.947,507330,0.186,94,2016,1,Mucho
1.111,280000,27.273,1.373,104813,0.336,70,2016,2,Medio
1.171,164000,27.273,0.759,33960,0.880,41,2016,3,Medio
1.000,164000,27.273,1.367,61127,0.468,41,2016,4,Medio
1.018,232000,27.271,2.320,146786,0.553,58,2016,5,Medio
1.055,232000,27.271,3.053,193133,0.471,58,2016,6,Mucho
1.222,352000,27.271,11.000,1055926,0.306,88,2016,7,Mucho
1.000,188000,27.271,3.760,192772,0.000,47,2016,8,Medio
1.083,208000,27.271,2.039,115671,0.389,52,2016,9,Medio
