KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.105,88200,33.939,7.000,209542,2.000,21,2013,12,Medio
1.100,92400,33.939,14.667,459947,0.170,22,2014,2,Medio
1.000,54600,33.939,1.368,25358,0.226,13,2014,4,Medio
1.278,96600,33.970,2.421,79448,1.047,23,2014,5,Poco
1.000,37800,34.004,1.636,21033,0.273,9,2014,6,Medio
1.273,58800,34.004,1.556,31103,0.467,14,2014,7,Medio
1.000,29400,34.004,0.933,9331,0.717,7,2014,8,Medio
1.250,63000,34.004,2.727,58426,0.400,15,2014,9,Medio
1.050,88200,34.004,3.818,114514,0.583,21,2014,10,Medio
1.050,88200,34.004,8.400,251931,0.279,21,2014,11,Medio
1.091,100800,34.004,3.429,117519,0.053,24,2014,12,Medio
1.029,151200,34.004,1.636,84133,0.591,36,2015,1,Mucho
1.040,109200,34.004,1.209,44905,1.148,26,2015,2,Poco
1.000,79800,34.004,2.235,60656,0.419,19,2015,3,Medio
1.000,63000,29.615,4.286,79960,0.185,15,2015,4,Medio
1.111,42000,26.688,3.333,37364,0.100,10,2015,5,Medio
1.000,54600,25.586,2.000,27940,0.273,13,2015,6,Medio
1.071,63000,19.524,1.429,17571,0.711,15,2015,7,Medio
1.125,75600,19.524,3.000,44280,0.947,18,2015,8,Medio
1.143,33600,10.563,1.600,5679,0.000,8,2015,9,Medio
1.067,67200,10.563,3.200,22714,0.732,16,2015,10,Medio
1.000,33600,10.563,1.600,5679,0.000,8,2015,11,Medio
1.000,105000,10.563,5.000,55455,0.937,25,2015,12,Medio
1.176,84000,10.108,2.667,22642,0.205,20,2016,2,Medio
1.000,73200,27.792,1.867,37975,0.353,14,2016,3,Medio
1.000,84000,37.076,2.000,62287,0.203,14,2016,4,Medio
1.143,48000,37.076,1.000,17796,0.563,8,2016,5,Medio
1.071,90000,37.076,1.875,62565,0.583,15,2016,6,Medio
1.000,90000,37.076,2.000,66736,0.730,15,2016,7,Medio
1.111,60000,37.076,1.429,31779,0.474,10,2016,8,Medio
1.111,60000,37.076,1.538,34224,0.600,10,2016,9,Medio
