KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.500,174000,37.765,1.000,65711,1.513,12,2013,12,Poco
1.333,58000,36.232,0.400,8406,0.000,4,2014,1,Medio
1.000,145000,36.232,0.476,25017,3.750,10,2014,2,Nada
1.000,130500,36.978,0.305,14722,2.538,9,2014,3,Poco
1.000,87000,39.782,0.103,3580,4.826,6,2014,4,Nada
1.000,72500,40.752,0.065,1931,9.480,5,2014,5,Nada
1.000,29000,40.752,0.028,326,11.100,2,2014,6,Nada
1.000,87000,40.752,0.092,3273,16.385,6,2014,7,Nada
0.667,29000,40.752,0.037,442,13.615,2,2014,8,Nada
0.833,72500,40.752,0.108,3177,14.400,5,2014,9,Nada
1.333,58000,40.752,0.093,2199,10.385,4,2014,10,Nada
2.000,58000,40.752,0.103,2424,11.182,4,2014,11,Nada
1.000,58000,40.752,0.114,2701,8.538,4,2014,12,Nada
1.091,174000,40.752,0.444,31515,8.250,12,2015,1,Nada
1.091,174000,40.752,0.857,60778,3.150,12,2015,2,Nada
1.167,101500,40.752,2.000,82726,0.750,7,2015,3,Medio
1.000,116000,35.201,1.000,40833,0.000,8,2015,4,Medio
1.429,145000,35.201,0.909,46402,1.778,10,2015,5,Poco
1.000,145000,35.543,0.526,27125,0.720,10,2015,6,Medio
1.846,348000,36.912,1.200,154145,3.429,24,2015,7,Nada
1.600,116000,36.912,2.000,85636,0.545,8,2015,8,Medio
0.750,43500,33.116,0.286,4116,0.000,3,2015,9,Medio
2.000,203000,31.217,1.000,63371,1.800,14,2015,10,Poco
1.667,145000,31.216,0.313,14145,0.840,10,2015,11,Medio
1.091,174000,31.212,0.235,12779,6.333,12,2015,12,Nada
1.556,203000,31.212,0.368,23343,3.750,14,2016,1,Nada
1.154,217500,31.212,0.638,43332,2.583,15,2016,2,Poco
1.571,319000,30.829,1.294,127269,1.171,22,2016,3,Poco
1.200,261000,29.807,2.000,155591,1.059,18,2016,4,Poco
1.000,116000,28.376,4.000,131667,0.000,8,2016,5,Medio
1.182,188500,23.572,0.839,37266,0.250,13,2016,6,Medio
1.083,188500,23.572,0.634,28177,2.077,13,2016,7,Poco
2.000,435000,23.574,2.727,279676,1.235,30,2016,8,Medio
1.143,116000,23.576,0.500,13674,0.429,8,2016,9,Medio
