KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.079,287000,37.013,82.000,8710636,0.111,41,2013,12,Mucho
1.115,203000,37.013,11.600,871582,0.095,29,2014,2,Medio
1.083,182000,35.365,8.667,557818,0.062,26,2014,3,Medio
1.000,147000,35.065,8.400,432982,0.146,21,2014,4,Medio
1.000,112000,35.065,32.000,1256727,0.039,16,2014,5,Medio
1.000,126000,35.065,1.000,44182,0.000,18,2014,6,Medio
1.238,182000,35.065,1.000,63818,0.000,26,2014,7,Mucho
1.077,98000,35.065,28.000,962182,0.000,14,2014,8,Medio
1.000,147000,35.065,42.000,2164909,0.052,21,2014,9,Medio
1.000,161000,35.065,9.200,519382,0.000,23,2014,10,Mucho
1.036,203000,35.065,8.286,589792,0.259,29,2014,11,Medio
1.103,224000,35.065,8.000,628364,0.082,32,2014,12,Medio
1.059,252000,35.065,12.000,1060364,0.214,36,2015,1,Mucho
1.000,161000,35.065,15.333,865636,0.000,23,2015,3,Mucho
1.000,147000,35.065,7.000,360818,0.113,21,2015,4,Medio
1.000,112000,35.065,10.667,418909,0.138,16,2015,5,Medio
1.000,98000,35.065,5.600,192436,0.000,14,2015,6,Medio
1.071,105000,35.065,6.000,220909,0.294,15,2015,7,Medio
1.000,119000,35.065,1.000,41727,0.000,17,2015,8,Medio
1.050,147000,35.065,42.000,2164909,0.000,21,2015,9,Mucho
1.063,119000,35.065,34.000,1418727,0.057,17,2015,10,Medio
1.111,70000,35.065,1.000,24545,0.000,10,2015,11,Medio
1.000,98000,35.065,1.000,34364,0.000,14,2015,12,Medio
1.063,119000,35.065,1.000,41727,0.000,17,2016,1,Medio
1.000,147000,35.065,1.000,51545,0.000,21,2016,2,Mucho
1.000,98000,35.065,7.000,240545,0.000,14,2016,3,Medio
1.000,105000,35.065,5.000,184091,0.231,15,2016,4,Medio
1.125,63000,35.065,6.000,132545,0.120,9,2016,5,Medio
1.000,63000,35.065,18.000,397636,0.079,9,2016,6,Medio
0.923,84000,35.065,24.000,706909,0.000,12,2016,7,Medio
1.077,98000,32.050,14.000,439727,0.100,14,2016,8,Medio
1.000,91000,31.818,13.000,376409,0.086,13,2016,9,Medio
