KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.134,1974500,23.863,0.694,326993,6.774,220,2013,12,Nada
1.940,4147500,24.033,1.769,1763512,3.087,483,2014,1,Poco
2.009,3961000,19.608,1.799,1397400,0.696,466,2014,2,Mucho
2.131,3731500,19.608,1.557,1139013,0.837,439,2014,3,Medio
1.939,2439500,19.608,0.558,266825,0.514,287,2014,4,Medio
1.882,1904000,18.777,0.261,93229,1.991,224,2014,5,Poco
2.083,1275000,18.271,0.175,40679,2.927,150,2014,6,Poco
3.204,2805000,19.608,0.583,320671,3.590,330,2014,7,Poco
2.748,3527500,24.745,0.862,752320,1.453,415,2014,8,Poco
2.117,2932500,23.573,0.766,529382,2.085,345,2014,9,Poco
2.648,2930500,20.339,1.932,1151292,0.768,339,2014,10,Medio
2.724,3114000,23.485,1.472,1076749,0.197,346,2014,11,Medio
3.148,4788000,23.485,0.387,435378,1.159,532,2014,12,Poco
2.527,3366000,23.485,0.172,136306,5.793,374,2015,1,Nada
3.110,3555000,23.485,0.220,183722,4.764,395,2015,2,Poco
3.275,3213000,23.485,0.246,185460,3.694,357,2015,3,Poco
2.953,3402000,23.485,0.339,271099,3.472,378,2015,4,Nada
3.541,3123000,23.485,0.462,338657,2.456,347,2015,5,Medio
2.110,1386000,23.485,0.304,98870,1.603,154,2015,6,Poco
4.000,1620000,23.485,0.511,194551,1.488,180,2015,7,Poco
1.813,1566000,23.485,0.800,294218,1.181,174,2015,8,Poco
3.167,1026000,23.485,1.036,249717,0.986,114,2015,9,Medio
1.721,945000,23.485,0.342,75905,0.340,105,2015,10,Medio
2.500,1305000,23.485,0.225,68951,4.282,145,2015,11,Nada
3.600,3078000,23.485,0.649,469107,6.000,342,2015,12,Poco
3.163,3672000,23.483,1.053,907931,1.652,408,2016,1,Medio
2.405,2403000,23.477,0.846,477434,1.505,267,2016,2,Poco
2.530,1890000,23.477,0.543,240778,0.537,210,2016,3,Medio
2.850,1539000,23.477,0.338,121984,2.007,171,2016,4,Poco
2.746,1458000,23.477,0.480,164303,1.949,162,2016,5,Poco
2.366,873000,23.477,0.454,93118,1.403,97,2016,6,Poco
2.289,1854000,23.477,2.060,896653,1.207,206,2016,7,Poco
2.194,1224000,23.477,3.627,1042166,0.174,136,2016,8,Medio
1.795,630000,23.477,1.628,240779,0.328,70,2016,9,Medio
