KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.282,1000000,49.083,1.316,645824,2.571,50,2013,12,Poco
1.385,1080000,49.095,1.000,530227,2.451,54,2014,1,Poco
1.464,820000,49.242,0.921,372029,1.200,41,2014,2,Poco
1.186,1020000,48.217,1.172,576614,0.807,51,2014,3,Medio
1.256,1080000,46.970,2.250,1141364,0.986,54,2014,4,Medio
1.414,1640000,48.721,1.562,1247996,0.863,82,2014,6,Mucho
1.283,1180000,49.307,1.815,1056224,0.543,59,2014,7,Medio
1.146,940000,50.129,0.648,305475,0.254,47,2014,8,Medio
1.387,860000,50.758,0.432,188645,1.979,43,2014,9,Poco
1.400,840000,50.758,0.778,331616,1.510,42,2014,10,Poco
1.122,920000,51.581,1.643,779610,0.750,46,2014,11,Medio
1.261,1160000,52.273,2.762,1674719,0.527,58,2014,12,Medio
1.321,740000,52.273,3.895,1506555,0.390,37,2015,1,Medio
1.276,740000,52.778,1.644,642247,0.984,37,2015,3,Medio
1.484,920000,52.778,23.000,11167778,0.115,46,2015,4,Medio
1.200,840000,49.545,0.689,286551,1.875,42,2015,6,Poco
1.406,900000,49.545,2.432,1084644,0.787,45,2015,7,Medio
1.361,980000,49.134,0.933,449414,0.814,49,2015,9,Medio
1.270,940000,50.000,0.734,345156,1.752,47,2015,10,Poco
1.227,540000,50.000,0.651,175663,1.299,27,2015,11,Poco
1.529,1040000,57.133,1.793,1065429,0.683,52,2015,12,Medio
1.190,1000000,55.227,0.909,502066,0.714,50,2016,1,Medio
1.150,460000,53.939,0.336,83311,1.860,23,2016,2,Poco
1.000,460000,53.939,0.505,125424,1.368,23,2016,3,Poco
1.278,460000,50.651,0.438,102074,1.063,23,2016,4,Poco
1.314,920000,47.520,0.582,254565,3.087,46,2016,5,Nada
1.179,660000,46.970,0.468,145106,2.837,33,2016,6,Poco
1.606,1060000,46.970,1.927,959548,1.588,53,2016,7,Poco
1.324,900000,47.968,1.915,826677,0.023,45,2016,8,Medio
1.250,700000,44.528,0.598,186487,1.053,35,2016,9,Poco
