KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.000,29400,33.939,2.333,23282,3.000,7,2013,12,Poco
1.000,29400,33.939,0.519,5174,1.320,7,2014,2,Poco
0.800,16800,33.939,0.364,2073,1.846,4,2014,3,Poco
1.000,25200,33.939,1.000,8553,0.783,6,2014,4,Medio
1.000,16800,33.939,0.500,2851,1.059,4,2014,5,Poco
1.000,29400,34.004,0.737,7366,2.143,7,2014,6,Poco
1.000,25200,34.004,0.667,5713,1.588,6,2014,7,Poco
1.000,4200,34.004,0.118,168,1.588,1,2014,8,Poco
1.000,16800,34.004,0.667,3808,1.714,4,2014,9,Poco
1.000,29400,34.004,1.077,10766,1.091,7,2014,10,Poco
1.000,42000,34.004,1.000,14282,2.250,10,2014,11,Poco
0.900,37800,34.004,0.947,12177,1.571,9,2014,12,Poco
1.167,58800,34.004,3.500,69981,0.923,14,2015,1,Medio
0.000,0,0.000,0.000,0,0.000,0,2015,2,Nada
1.000,29400,34.004,0.824,8233,1.565,7,2015,3,Poco
1.000,21000,28.152,0.909,5374,0.714,5,2015,4,Medio
1.000,8400,26.688,0.400,897,1.500,2,2015,5,Poco
1.000,16800,26.688,2.000,8967,0.857,4,2015,6,Medio
1.000,8400,19.524,0.400,656,0.000,2,2015,7,Medio
1.143,33600,19.524,1.333,8747,3.750,8,2015,8,Nada
1.000,12600,10.563,0.857,1141,0.429,3,2015,9,Poco
1.143,33600,10.563,2.000,7098,1.154,8,2015,10,Poco
1.111,42000,10.563,2.500,11091,0.474,10,2015,11,Medio
1.250,21000,10.563,2.000,4436,0.714,5,2015,12,Medio
1.059,75600,10.563,3.000,23956,0.000,18,2016,1,Mucho
1.000,71400,10.108,2.615,18876,1.091,17,2016,2,Medio
1.000,12000,37.076,0.571,2542,0.075,2,2016,3,Medio
2.000,12000,37.076,0.250,1112,0.486,2,2016,4,Medio
1.000,36000,37.076,0.600,8008,1.429,6,2016,5,Poco
1.000,18000,37.076,0.316,2107,3.000,3,2016,6,Poco
1.100,66000,37.076,1.571,38453,2.455,11,2016,7,Medio
1.000,42000,37.076,1.750,27251,0.750,7,2016,8,Medio
1.000,30000,37.076,1.250,13903,0.429,5,2016,9,Medio
