KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.364,1288000,22.458,4.535,1311830,1.710,161,2013,12,Medio
1.200,1022000,22.170,2.423,549003,0.112,126,2014,1,Medio
1.337,1113500,21.925,1.480,361377,0.716,131,2014,2,Medio
1.323,1113500,21.925,1.497,365507,0.596,131,2014,3,Medio
1.102,918000,21.925,1.714,345039,0.711,108,2014,4,Medio
1.133,1011500,21.925,2.000,443545,0.276,119,2014,5,Medio
1.246,1419500,21.925,2.904,903912,0.712,167,2014,6,Medio
1.469,1598000,21.925,6.065,2124786,0.228,188,2014,7,Medio
1.143,1132500,21.023,3.368,801990,0.203,128,2014,8,Medio
1.339,1494000,21.919,4.049,1325865,0.273,166,2014,9,Medio
1.346,1539000,21.919,9.000,3036027,0.237,171,2014,10,Medio
1.388,1836000,21.919,6.000,2414618,0.193,204,2014,12,Medio
1.308,1377000,21.919,6.000,1810964,0.213,153,2015,1,Medio
1.221,945000,21.919,3.333,690455,0.083,105,2015,2,Medio
1.225,1125000,21.919,2.688,662879,0.318,125,2015,3,Medio
1.400,1197000,20.417,3.129,764800,0.345,133,2015,4,Medio
1.372,1161000,17.576,2.457,501391,0.339,129,2015,5,Medio
1.455,1296000,17.576,2.526,575449,0.496,144,2015,6,Medio
1.771,1530000,17.576,6.800,1828582,0.369,170,2015,7,Mucho
1.587,1071000,17.576,1.817,341987,0.461,119,2015,9,Medio
2.192,1539000,17.576,3.386,915920,0.363,171,2015,10,Mucho
2.400,1080000,17.576,3.000,569455,0.291,120,2015,11,Medio
2.111,1368000,17.576,2.375,571036,0.256,152,2015,12,Medio
2.348,1458000,17.576,1.862,477164,0.630,162,2016,1,Medio
1.667,1215000,14.559,1.971,348617,0.560,135,2016,2,Medio
2.700,1458000,12.727,3.640,675535,0.374,162,2016,3,Mucho
2.785,2331000,12.727,6.727,1995798,0.216,259,2016,4,Mucho
3.314,2088000,12.727,3.683,978618,0.237,232,2016,5,Mucho
2.842,2098000,19.133,4.408,1769517,0.377,216,2016,6,Mucho
2.481,1960000,21.455,4.083,1717079,0.068,196,2016,7,Mucho
2.407,1950000,21.455,3.362,1406567,0.373,195,2016,8,Mucho
2.321,1810000,21.455,3.620,1405745,0.178,181,2016,9,Medio
