KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.063,59500,32.468,8.500,164205,0.600,17,2013,12,Medio
1.036,101500,32.468,9.667,318561,0.094,29,2014,1,Mucho
1.087,87500,32.468,4.545,129132,0.246,25,2014,2,Mucho
1.000,70000,30.779,3.636,78347,0.254,20,2014,3,Medio
1.000,80500,29.870,4.600,110609,0.203,23,2014,4,Medio
1.000,49000,29.870,4.000,58545,0.221,14,2014,5,Medio
1.000,42000,29.870,2.000,25091,0.105,12,2014,6,Medio
1.000,56000,29.870,2.286,38234,0.612,16,2014,7,Medio
1.125,31500,29.870,1.800,16936,0.286,9,2014,8,Medio
1.000,56000,29.870,2.462,41175,0.486,16,2014,9,Medio
1.048,77000,29.870,3.385,77846,0.512,22,2014,10,Medio
1.000,63000,29.870,6.000,112909,0.383,18,2014,11,Medio
1.130,91000,29.870,17.333,471152,0.000,26,2014,12,Mucho
1.000,80500,29.870,15.333,368697,0.136,23,2015,1,Medio
0.950,66500,29.870,3.455,68620,0.403,19,2015,3,Medio
1.000,38500,29.870,3.143,36143,0.100,11,2015,4,Medio
1.000,38500,29.870,3.143,36143,0.313,11,2015,5,Medio
1.000,31500,29.870,6.000,56455,0.146,9,2015,6,Medio
1.067,56000,29.870,6.400,107055,0.097,16,2015,7,Medio
1.000,66500,29.870,9.500,188705,0.333,19,2015,8,Medio
1.000,42000,29.870,2.000,25091,0.000,12,2015,9,Medio
1.038,94500,29.870,3.176,89663,0.766,27,2015,10,Mucho
1.273,49000,29.870,5.600,81964,0.259,14,2015,11,Medio
1.048,77000,29.870,1.000,23000,0.000,22,2016,2,Mucho
1.176,70000,29.870,6.667,139394,0.000,20,2016,3,Mucho
1.000,70000,29.870,3.636,76033,0.273,20,2016,4,Medio
1.000,42000,29.870,2.400,30109,0.242,12,2016,5,Medio
0.929,45500,29.870,5.200,70673,0.288,13,2016,6,Medio
1.111,70000,27.338,4.000,76545,0.538,20,2016,8,Medio
1.000,31500,25.974,2.000,16364,0.191,9,2016,9,Medio
