KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,RESULTADO
1.270,280000,37.610,8.000,842473,1.500,80,2013,12,Medio
1.070,161000,37.610,4.600,278543,0.000,46,2014,1,Mucho
1.093,164500,37.610,1.774,109730,0.361,47,2014,2,Medio
1.000,147000,37.610,1.448,80071,0.572,42,2014,3,Medio
1.087,87500,37.610,2.000,65818,0.556,25,2014,4,Medio
1.200,84000,28.996,1.600,38970,0.000,24,2014,5,Medio
1.188,133000,27.273,2.111,76576,0.989,38,2014,6,Medio
1.462,66500,27.273,1.652,29964,0.207,19,2014,7,Medio
1.073,154000,27.273,2.000,84000,0.630,44,2014,8,Medio
1.250,140000,27.273,1.176,44920,0.802,40,2014,9,Medio
1.100,154000,27.273,1.294,54353,1.194,44,2014,10,Poco
1.086,133000,27.273,1.310,47530,0.633,38,2014,11,Medio
1.073,206500,27.273,1.873,105485,0.762,59,2014,12,Medio
1.071,210000,27.273,1.277,73114,0.681,60,2015,1,Medio
1.024,147000,27.273,1.037,41576,1.185,42,2015,2,Poco
1.051,143500,27.273,3.037,118859,0.354,41,2015,3,Mucho
1.043,84000,27.273,0.923,21147,0.168,24,2015,4,Medio
1.042,87500,27.273,0.538,12830,1.234,25,2015,5,Poco
1.136,87500,27.273,0.685,16345,1.633,25,2015,6,Poco
1.065,115500,27.273,1.692,53308,0.973,33,2015,7,Medio
1.000,101500,27.273,1.813,50173,0.542,29,2015,8,Medio
1.176,70000,27.273,0.645,12317,0.586,20,2015,9,Medio
1.000,112000,27.273,0.727,22215,1.646,32,2015,10,Poco
1.000,77000,27.273,0.638,13391,1.593,22,2015,11,Poco
1.135,147000,27.273,1.200,48109,1.054,42,2015,12,Poco
1.054,136500,27.273,1.164,43339,1.375,39,2016,1,Poco
1.111,105000,27.273,0.732,20953,0.670,30,2016,2,Medio
1.100,77000,27.273,0.463,9726,1.595,22,2016,3,Poco
1.100,77000,27.273,0.512,10744,1.187,22,2016,4,Poco
1.167,73500,27.273,0.538,10794,2.027,21,2016,5,Poco
1.000,87500,27.273,0.962,22946,1.292,25,2016,6,Poco
1.000,70000,27.273,0.588,11230,1.059,20,2016,7,Poco
1.043,84000,27.273,0.585,13410,2.000,24,2016,8,Poco
1.300,91000,27.273,1.040,25811,1.652,26,2016,9,Poco
